# ROC Data for D013T01 classifier applied to D046T01 data
# AUC: 0.857448667303
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.07692307692307693
0.9,0.004514672686230248,0.17307692307692307
0.8,0.011286681715575621,0.27884615384615385
0.7,0.045146726862302484,0.4230769230769231
0.6,0.09706546275395034,0.5721153846153846
0.5,0.19187358916478556,0.7283653846153846
0.4,0.34085778781038373,0.8533653846153846
0.3,0.47404063205417607,0.9471153846153846
0.2,0.6343115124153499,0.9807692307692307
0.1,0.7878103837471784,0.9975961538461539
0.0,1.0,1.0
