# ROC Data for D054T01 classifier applied to D013T01 data for channels DAPI
# AUC: 0.769060283688
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.010416666666666666
0.9,0.002364066193853428,0.05555555555555555
0.8,0.014184397163120567,0.12268518518518519
0.7,0.0425531914893617,0.21412037037037038
0.6,0.10283687943262411,0.3611111111111111
0.5,0.20803782505910165,0.5416666666666666
0.4,0.30969267139479906,0.7060185185185185
0.3,0.4160756501182033,0.8333333333333334
0.2,0.5401891252955082,0.9166666666666666
0.1,0.6985815602836879,0.9618055555555556
0.0,1.0,1.0
