# ROC Data for D007T01 classifier applied to D013T01 data for channels Actin
# AUC: 0.870733659404
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.014201183431952662
0.9,0.0011560693641618498,0.14792899408284024
0.8,0.023121387283236993,0.3810650887573965
0.7,0.047398843930635835,0.5112426035502958
0.6,0.07745664739884393,0.621301775147929
0.5,0.11676300578034682,0.693491124260355
0.4,0.1838150289017341,0.7455621301775148
0.3,0.23468208092485549,0.8059171597633136
0.2,0.31676300578034683,0.8674556213017751
0.1,0.4658959537572254,0.9455621301775148
0.0,1.0,1.0
