# ROC Data for D046T01 classifier applied to D018T01 data for channels Actin_DAPI
# AUC: 0.903048044825
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0023952095808383233,0.08281829419035847
0.9,0.008383233532934131,0.21013597033374537
0.8,0.019161676646706587,0.34363411619283063
0.7,0.04431137724550898,0.4894932014833127
0.6,0.08502994011976048,0.6118665018541409
0.5,0.12215568862275449,0.761433868974042
0.4,0.18323353293413175,0.8467243510506799
0.3,0.2407185628742515,0.8986402966625463
0.2,0.3209580838323353,0.9431396786155748
0.1,0.48982035928143713,0.9802224969097652
0.0,1.0,1.0
