# ROC Data for D013T01 classifier applied to D054T01 data
# AUC: 0.823951673143
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.020887728459530026
0.9,0.0,0.06005221932114883
0.8,0.005249343832020997,0.13577023498694518
0.7,0.028871391076115485,0.2558746736292428
0.6,0.07611548556430446,0.4281984334203655
0.5,0.17060367454068243,0.6292428198433421
0.4,0.2887139107611549,0.7963446475195822
0.3,0.4304461942257218,0.8851174934725848
0.2,0.5511811023622047,0.9451697127937336
0.1,0.7007874015748031,0.9738903394255874
0.0,1.0,1.0
