# ROC Data for D020T01 classifier applied to D055T01 data for channels FITC
# AUC: 0.931165501166
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.025,0.23846153846153847
0.9,0.056818181818181816,0.5769230769230769
0.8,0.09318181818181819,0.782051282051282
0.7,0.125,0.8846153846153846
0.6,0.15454545454545454,0.9333333333333333
0.5,0.20681818181818182,0.9666666666666667
0.4,0.2636363636363636,0.9743589743589743
0.3,0.325,0.9794871794871794
0.2,0.47045454545454546,0.9948717948717949
0.1,0.7636363636363637,1.0
0.0,1.0,1.0
