,Importance
x.a.b.mean,0.002957068168597256
x.a.b.sd,0.00476974937024016
x.a.b.mad,0.004763843323479356
x.a.b.q001,0.004562020763635018
x.a.b.q005,0.002870533137427227
x.a.b.q05,0.0038372100611299025
x.a.b.q095,0.001578171455935705
x.a.b.q099,0.0071453635715629
x.a.m.cx,0.005270415191830169
x.a.m.cy,0.003085334120556778
x.a.m.majoraxis,0.004089853380955148
x.a.m.eccentricity,0.00922250090737656
x.a.m.theta,0.0022386678171517982
x.a.h.asm.s1,0.0013938743543383451
x.a.h.con.s1,0.0008123279004623177
x.a.h.cor.s1,0.010132839637532174
x.a.h.var.s1,0.0006099147118241932
x.a.h.idm.s1,0.003119334330487812
x.a.h.sav.s1,0.001569810859529306
x.a.h.sva.s1,0.004519052385785882
x.a.h.sen.s1,0.002601717604526943
x.a.h.ent.s1,0.04216348564565102
x.a.h.dva.s1,0.0010347655493833784
x.a.h.den.s1,0.0011745262754864533
x.a.h.f12.s1,0.0027510263325851896
x.a.h.f13.s1,0.0032337234504180856
x.a.h.asm.s2,0.0006331304906488936
x.a.h.con.s2,0.00211150385325051
x.a.h.cor.s2,0.003610583402583961
x.a.h.var.s2,0.0007574211144249287
x.a.h.idm.s2,0.0015224819674790665
x.a.h.sav.s2,0.002511471796297922
x.a.h.sva.s2,0.0007071796872562869
x.a.h.sen.s2,0.0021263024135406384
x.a.h.ent.s2,0.0027920584460168164
x.a.h.dva.s2,0.00106235710318455
x.a.h.den.s2,0.0019156534869936355
x.a.h.f12.s2,0.003685469055565964
x.a.h.f13.s2,0.04410416174784369
x.a.h.asm.s4,0.0038665251801722374
x.a.h.con.s4,0.0020658853790348763
x.a.h.cor.s4,0.0006228274839685637
x.a.h.var.s4,0.001456806352715998
x.a.h.idm.s4,0.003845156029601754
x.a.h.sav.s4,0.0033991935076517566
x.a.h.sva.s4,0.0016835145259393746
x.a.h.sen.s4,0.003745167933371326
x.a.h.ent.s4,0.048534179779161066
x.a.h.dva.s4,0.001297917879225774
x.a.h.den.s4,0.00032431778766743997
x.a.h.f12.s4,0.0021255359462963447
x.a.h.f13.s4,0.0017264583461359712
x.a.h.asm.s8,0.00303593635047752
x.a.h.con.s8,0.0010633210014783813
x.a.h.cor.s8,0.004862199830393318
x.a.h.var.s8,0.001472611926159251
x.a.h.idm.s8,0.0013563977585010886
x.a.h.sav.s8,0.0026782383921009284
x.a.h.sva.s8,0.004811353230694197
x.a.h.sen.s8,0.000783747976910496
x.a.h.ent.s8,0.002795426856082272
x.a.h.dva.s8,0.0006245055390823351
x.a.h.den.s8,0.0478764409405968
x.a.h.f12.s8,0.002565340841534737
x.a.h.f13.s8,0.006612487637118927
x.a.h.asm.s16,0.0020173414585363736
x.a.h.con.s16,0.0015306025411269658
x.a.h.cor.s16,0.0012838071074495754
x.a.h.var.s16,0.0016780202459715757
x.a.h.idm.s16,0.0018674568732267292
x.a.h.sav.s16,0.0018412071263164062
x.a.h.sva.s16,0.0022794231734502837
x.a.h.sen.s16,0.10676108039525864
x.a.h.ent.s16,0.0019147539073130471
x.a.h.dva.s16,0.0010603805167518415
x.a.h.den.s16,0.00639538134733883
x.a.h.f12.s16,0.0025611310316621142
x.a.h.f13.s16,0.0049585549727898075
x.a.h.asm.s32,0.0029867373322567245
x.a.h.con.s32,0.0010678414668052018
x.a.h.cor.s32,0.0017207734207847522
x.a.h.var.s32,0.0011796467629174897
x.a.h.idm.s32,0.001655643273896067
x.a.h.sav.s32,0.0006618468052224811
x.a.h.sva.s32,0.0014406969125800866
x.a.h.sen.s32,0.001829774316265919
x.a.h.ent.s32,0.020689803090270433
x.a.h.dva.s32,0.0011427103111986581
x.a.h.den.s32,0.002192683549956607
x.a.h.f12.s32,0.001500145574978696
x.a.h.f13.s32,0.0009919784178131909
x.a.h.asm.s64,0.0004437059954257057
x.a.h.con.s64,0.0005429019001812589
x.a.h.cor.s64,0.0007701108460076684
x.a.h.var.s64,0.0010229339292490418
x.a.h.idm.s64,0.001248649646740248
x.a.h.sav.s64,0.0010790776410930219
x.a.h.sva.s64,0.0013315962341994203
x.a.h.sen.s64,0.0
x.a.h.ent.s64,0.0008971842074673768
x.a.h.dva.s64,0.0
x.a.h.den.s64,0.0
x.a.h.f12.s64,0.00018748056717490206
x.a.h.f13.s64,0.0002995865133563696
x.a.h.asm.s128,0.0
x.a.h.con.s128,0.0
x.a.h.cor.s128,0.0
x.a.h.var.s128,0.0
x.a.h.idm.s128,0.0
x.a.h.sav.s128,0.0
x.a.h.sva.s128,0.0
x.a.h.sen.s128,0.0
x.a.h.ent.s128,0.0
x.a.h.dva.s128,0.0
x.a.h.den.s128,0.0
x.a.h.f12.s128,0.0
x.a.h.f13.s128,0.0
x.a.h.asm.s256,0.0
x.a.h.con.s256,0.0
x.a.h.cor.s256,0.0
x.a.h.var.s256,0.0
x.a.h.idm.s256,0.0
x.a.h.sav.s256,0.0
x.a.h.sva.s256,0.0
x.a.h.sen.s256,0.0
x.a.h.ent.s256,0.0
x.a.h.dva.s256,0.0
x.a.h.den.s256,0.0
x.a.h.f12.s256,0.0
x.a.h.f13.s256,0.0
x.Ba.b.mean,0.007008526466852244
x.Ba.b.sd,0.004603314206387202
x.Ba.b.mad,0.004712093764752882
x.Ba.b.q001,0.0075286650661395196
x.Ba.b.q005,0.0048724755585910886
x.Ba.b.q05,0.0027505112964611765
x.Ba.b.q095,0.0031137657530664878
x.Ba.b.q099,0.00446456955835169
x.Ba.m.cx,0.0020999202290062804
x.Ba.m.cy,0.003406032663894975
x.Ba.m.majoraxis,0.0050328896786759145
x.Ba.m.eccentricity,0.009734360685416778
x.Ba.m.theta,0.0023340848906462973
x.Ba.h.asm.s1,0.0022421315876437198
x.Ba.h.con.s1,0.0012434932857517931
x.Ba.h.cor.s1,0.04485224410402104
x.Ba.h.var.s1,0.004615152362445958
x.Ba.h.idm.s1,0.006579946290518196
x.Ba.h.sav.s1,0.003712467790931098
x.Ba.h.sva.s1,0.0016249177399097416
x.Ba.h.sen.s1,0.0032655997510437004
x.Ba.h.ent.s1,0.0014800717492764754
x.Ba.h.dva.s1,0.0014296026375324078
x.Ba.h.den.s1,0.0018306865761471395
x.Ba.h.f12.s1,0.0012369219362209128
x.Ba.h.f13.s1,0.05251679939155203
x.Ba.h.asm.s2,0.0010680839600092783
x.Ba.h.con.s2,0.0024660050620836
x.Ba.h.cor.s2,0.005200278476096843
x.Ba.h.var.s2,0.0007227535521036937
x.Ba.h.idm.s2,0.0021976364762635358
x.Ba.h.sav.s2,0.002316236302303486
x.Ba.h.sva.s2,0.0033304501909429103
x.Ba.h.sen.s2,0.002608271345620303
x.Ba.h.ent.s2,0.0009414044815915585
x.Ba.h.dva.s2,0.00043971436151032993
x.Ba.h.den.s2,0.0032311879729433487
x.Ba.h.f12.s2,0.0034889325391818057
x.Ba.h.f13.s2,0.004108292214666369
x.Ba.h.asm.s4,0.001974005998248432
x.Ba.h.con.s4,0.0016745173070408128
x.Ba.h.cor.s4,0.011019954380196397
x.Ba.h.var.s4,0.000650444881626512
x.Ba.h.idm.s4,0.003254996625915818
x.Ba.h.sav.s4,0.003495638088767973
x.Ba.h.sva.s4,0.0015314174232153052
x.Ba.h.sen.s4,0.0014338363702878355
x.Ba.h.ent.s4,0.0012541226892445446
x.Ba.h.dva.s4,0.0023725298148786233
x.Ba.h.den.s4,0.0015491400135594646
x.Ba.h.f12.s4,0.005466013806340949
x.Ba.h.f13.s4,0.004022582895365726
x.Ba.h.asm.s8,0.0018938853350445098
x.Ba.h.con.s8,0.0012630098254432513
x.Ba.h.cor.s8,0.0036464880797955094
x.Ba.h.var.s8,0.0027698583361755545
x.Ba.h.idm.s8,0.0005047985401927165
x.Ba.h.sav.s8,0.003689744892044455
x.Ba.h.sva.s8,0.0022384481440123442
x.Ba.h.sen.s8,0.0008980668159839139
x.Ba.h.ent.s8,0.0017491611277486527
x.Ba.h.dva.s8,0.005328973554911922
x.Ba.h.den.s8,0.002743599343217183
x.Ba.h.f12.s8,0.02331473563894452
x.Ba.h.f13.s8,0.00594021749724056
x.Ba.h.asm.s16,0.0018923386063025582
x.Ba.h.con.s16,0.0006287916293943171
x.Ba.h.cor.s16,0.0004484508216975864
x.Ba.h.var.s16,0.0019359800183990211
x.Ba.h.idm.s16,0.0015756919207625772
x.Ba.h.sav.s16,0.0017846719811734266
x.Ba.h.sva.s16,0.0014243281454754259
x.Ba.h.sen.s16,0.002912997334257026
x.Ba.h.ent.s16,0.013714318178063492
x.Ba.h.dva.s16,0.001258989837129155
x.Ba.h.den.s16,0.0462708400208784
x.Ba.h.f12.s16,0.00015552574314687853
x.Ba.h.f13.s16,0.0009466246752529765
x.Ba.h.asm.s32,0.001196549362726226
x.Ba.h.con.s32,0.03660074419678631
x.Ba.h.cor.s32,0.001768028397636306
x.Ba.h.var.s32,0.0018963766363094257
x.Ba.h.idm.s32,0.003576863421776842
x.Ba.h.sav.s32,0.0013573034891530933
x.Ba.h.sva.s32,0.0008455952191242188
x.Ba.h.sen.s32,0.014984147422391908
x.Ba.h.ent.s32,0.0016754267110417592
x.Ba.h.dva.s32,0.000824884298569302
x.Ba.h.den.s32,0.0010228323038343344
x.Ba.h.f12.s32,0.0010127766614669302
x.Ba.h.f13.s32,0.003008399900781641
x.Ba.h.asm.s64,0.0006997316522924254
x.Ba.h.con.s64,0.0
x.Ba.h.cor.s64,0.0
x.Ba.h.var.s64,0.000583436216106089
x.Ba.h.idm.s64,0.00015680719911155138
x.Ba.h.sav.s64,0.00023597688367995754
x.Ba.h.sva.s64,0.00020284303519934802
x.Ba.h.sen.s64,0.0
x.Ba.h.ent.s64,0.0
x.Ba.h.dva.s64,0.0
x.Ba.h.den.s64,0.0
x.Ba.h.f12.s64,0.0
x.Ba.h.f13.s64,0.0
x.Ba.h.asm.s128,0.0
x.Ba.h.con.s128,0.0
x.Ba.h.cor.s128,0.0
x.Ba.h.var.s128,0.0
x.Ba.h.idm.s128,0.0
x.Ba.h.sav.s128,0.0
x.Ba.h.sva.s128,0.0
x.Ba.h.sen.s128,0.0
x.Ba.h.ent.s128,0.0
x.Ba.h.dva.s128,0.0
x.Ba.h.den.s128,0.0
x.Ba.h.f12.s128,0.0
x.Ba.h.f13.s128,0.0
x.Ba.h.asm.s256,0.0
x.Ba.h.con.s256,0.0
x.Ba.h.cor.s256,0.0
x.Ba.h.var.s256,0.0
x.Ba.h.idm.s256,0.0
x.Ba.h.sav.s256,0.0
x.Ba.h.sva.s256,0.0
x.Ba.h.sen.s256,0.0
x.Ba.h.ent.s256,0.0
x.Ba.h.dva.s256,0.0
x.Ba.h.den.s256,0.0
x.Ba.h.f12.s256,0.0
x.Ba.h.f13.s256,0.0
