# ROC Data for D027T01 classifier applied to D007T01 data for channels Actin_DAPI
# AUC: 0.766245713429
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0012804097311139564,0.005791505791505791
0.9,0.017285531370038413,0.036036036036036036
0.8,0.04289372599231754,0.1138996138996139
0.7,0.10051216389244558,0.2947232947232947
0.6,0.18950064020486557,0.5463320463320464
0.5,0.352752880921895,0.749034749034749
0.4,0.5006402048655569,0.898970398970399
0.3,0.6555697823303457,0.9768339768339769
0.2,0.8002560819462228,0.9935649935649936
0.1,0.9244558258642765,1.0
0.0,1.0,1.0
