# ROC Data for D018T01 classifier applied to D022T01 data for channels FITC
# AUC: 0.768135607432
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.0011976047904191617
0.9,0.003500583430571762,0.011976047904191617
0.8,0.012835472578763127,0.03592814371257485
0.7,0.030338389731621937,0.07425149700598803
0.6,0.03733955659276546,0.14610778443113773
0.5,0.059509918319719954,0.26706586826347306
0.4,0.10268378063010501,0.4023952095808383
0.3,0.15752625437572929,0.5568862275449101
0.2,0.23920653442240372,0.6862275449101797
0.1,0.3617269544924154,0.8119760479041916
0.0,1.0,1.0
