,Importance
x.b.b.mean,0.0033343496079831455
x.b.b.sd,0.0041084671764816325
x.b.b.mad,0.006325382781210092
x.b.b.q001,0.010974477788184316
x.b.b.q005,0.005581866330220167
x.b.b.q05,0.0027644269965294934
x.b.b.q095,0.003700666950927968
x.b.b.q099,0.004249401454504381
x.b.m.cx,0.0040390268014802765
x.b.m.cy,0.0031706342030258855
x.b.m.majoraxis,0.010087387003397811
x.b.m.eccentricity,0.003386560664476656
x.b.m.theta,0.0033628651459368096
x.b.h.asm.s1,0.0036011745193825517
x.b.h.con.s1,0.004879219733208573
x.b.h.cor.s1,0.004938380031653272
x.b.h.var.s1,0.0034121166372060112
x.b.h.idm.s1,0.003903078585750848
x.b.h.sav.s1,0.002324382017603413
x.b.h.sva.s1,0.005009582691416004
x.b.h.sen.s1,0.0019721846364207226
x.b.h.ent.s1,0.0012466300292677999
x.b.h.dva.s1,0.0054497887755259435
x.b.h.den.s1,0.0040449384838871245
x.b.h.f12.s1,0.01257505124126496
x.b.h.f13.s1,0.0014436304538814817
x.b.h.asm.s2,0.0037196765460437834
x.b.h.con.s2,0.0045408731682897285
x.b.h.cor.s2,0.005112481323935004
x.b.h.var.s2,0.006649541720175742
x.b.h.idm.s2,0.0031853198719471636
x.b.h.sav.s2,0.0050710900267272475
x.b.h.sva.s2,0.0061132991431685265
x.b.h.sen.s2,0.002725903286212429
x.b.h.ent.s2,0.0032461127741562406
x.b.h.dva.s2,0.0039454937852788485
x.b.h.den.s2,0.0019012528013842664
x.b.h.f12.s2,0.011712427933378834
x.b.h.f13.s2,0.005614345506807017
x.b.h.asm.s4,0.0030902410332919413
x.b.h.con.s4,0.001932105188947712
x.b.h.cor.s4,0.007014064098638068
x.b.h.var.s4,0.0026543784229010395
x.b.h.idm.s4,0.042967731422209984
x.b.h.sav.s4,0.006556356394140028
x.b.h.sva.s4,0.0016046878971024074
x.b.h.sen.s4,0.0026550153883107127
x.b.h.ent.s4,0.002730469779094799
x.b.h.dva.s4,0.0033866889976700036
x.b.h.den.s4,0.09649520416467727
x.b.h.f12.s4,0.013501536720867114
x.b.h.f13.s4,0.009735136066785837
x.b.h.asm.s8,0.0
x.b.h.con.s8,0.0
x.b.h.cor.s8,0.0
x.b.h.var.s8,0.0
x.b.h.idm.s8,0.0
x.b.h.sav.s8,0.0
x.b.h.sva.s8,0.0
x.b.h.sen.s8,0.0
x.b.h.ent.s8,0.0
x.b.h.dva.s8,0.0
x.b.h.den.s8,0.0
x.b.h.f12.s8,0.0
x.b.h.f13.s8,0.0
x.b.h.asm.s16,0.0
x.b.h.con.s16,0.0
x.b.h.cor.s16,0.0
