,Importance
x.a.b.mean,0.01871610791726455
x.a.b.sd,0.0030244213530963193
x.a.b.mad,0.015168901053537362
x.a.b.q001,0.10435445330404743
x.a.b.q005,0.036856713250060645
x.a.b.q05,0.01093184511155641
x.a.b.q095,0.07340071010709456
x.a.b.q099,0.012709111840995829
x.a.m.cx,0.002844215936021986
x.a.m.cy,0.004453164944416437
x.a.m.majoraxis,0.009457458420945855
x.a.m.eccentricity,0.00569457885161721
x.a.m.theta,0.0025485953118366397
x.a.h.asm.s1,0.04215323323424637
x.a.h.con.s1,0.0018866029044959313
x.a.h.cor.s1,0.005643817582720691
x.a.h.var.s1,0.0027675218470215924
x.a.h.idm.s1,0.0044869416093649426
x.a.h.sav.s1,0.0013775868629750158
x.a.h.sva.s1,0.001979304570417339
x.a.h.sen.s1,0.04574145413783291
x.a.h.ent.s1,0.0050559529157151
x.a.h.dva.s1,0.001533968392673701
x.a.h.den.s1,0.03502259027456251
x.a.h.f12.s1,0.006989758601075209
x.a.h.f13.s1,0.005770424604045861
x.a.h.asm.s2,0.002421156973204605
x.a.h.con.s2,0.0004148785331009264
x.a.h.cor.s2,0.0012680730263653426
x.a.h.var.s2,0.00043754489450750994
x.a.h.idm.s2,0.0016398094740474566
x.a.h.sav.s2,0.03798069241870895
x.a.h.sva.s2,0.0008072722120968342
x.a.h.sen.s2,0.042140340658302036
x.a.h.ent.s2,0.0012622864644722578
x.a.h.dva.s2,0.0014132486064818146
x.a.h.den.s2,0.0013602033210920125
x.a.h.f12.s2,0.003085017059073278
x.a.h.f13.s2,0.005113856477370427
x.a.h.asm.s4,0.0013363043716522768
x.a.h.con.s4,0.0011388202691345274
x.a.h.cor.s4,0.0021941735726500574
x.a.h.var.s4,0.003997741878402664
x.a.h.idm.s4,0.0009955604683279913
x.a.h.sav.s4,0.040628459076428355
x.a.h.sva.s4,0.006156224376478456
x.a.h.sen.s4,0.014764169146372769
x.a.h.ent.s4,7.242206478940612e-05
x.a.h.dva.s4,0.0010536773299828846
x.a.h.den.s4,0.0017696106527001424
x.a.h.f12.s4,0.0015442664010676265
x.a.h.f13.s4,0.0004960338290873314
x.a.h.asm.s8,0.004770154767717057
x.a.h.con.s8,0.0010880238972120484
x.a.h.cor.s8,0.0024770865952475846
x.a.h.var.s8,0.003947756114798837
x.a.h.idm.s8,0.0013071390713561583
x.a.h.sav.s8,0.0021476606370838397
x.a.h.sva.s8,0.001754110606890405
x.a.h.sen.s8,0.03467703828900258
x.a.h.ent.s8,0.00032906082244238747
x.a.h.dva.s8,0.0005715254258290239
x.a.h.den.s8,0.0029282491148185557
x.a.h.f12.s8,0.0005369469685161015
x.a.h.f13.s8,0.000998070785710006
x.a.h.asm.s16,0.00250330013952114
x.a.h.con.s16,0.004371210206789274
x.a.h.cor.s16,0.0033326079376889777
x.a.h.var.s16,0.0017947665894410074
x.a.h.idm.s16,0.0014283738703695509
x.a.h.sav.s16,0.0010794270976402188
x.a.h.sva.s16,0.000624998761777723
x.a.h.sen.s16,0.0047008049566517425
x.a.h.ent.s16,0.0015259730345817857
x.a.h.dva.s16,0.001386526011881181
x.a.h.den.s16,0.0007631509769467791
x.a.h.f12.s16,0.0006285337269991209
x.a.h.f13.s16,0.0018577148938190365
x.a.h.asm.s32,0.006475803521105791
x.a.h.con.s32,0.00043241454403244165
x.a.h.cor.s32,0.0016991045749462988
x.a.h.var.s32,0.00029937913067646
x.a.h.idm.s32,0.0021501067908343834
x.a.h.sav.s32,0.005582326818088974
x.a.h.sva.s32,0.0034524280194267744
x.a.h.sen.s32,0.0
x.a.h.ent.s32,0.00444895472525317
x.a.h.dva.s32,0.0
x.a.h.den.s32,0.0
x.a.h.f12.s32,0.0013201232616330484
x.a.h.f13.s32,0.002370058564757505
x.a.h.asm.s64,0.0
x.a.h.con.s64,0.0
x.a.h.cor.s64,0.0
x.a.h.var.s64,0.0
x.a.h.idm.s64,0.0
x.a.h.sav.s64,0.0
x.a.h.sva.s64,0.0
x.a.h.sen.s64,0.0
x.a.h.ent.s64,0.0
x.a.h.dva.s64,0.0
x.a.h.den.s64,0.0
x.a.h.f12.s64,0.0
x.a.h.f13.s64,0.0
x.a.h.asm.s128,0.0
x.a.h.con.s128,0.0
x.a.h.cor.s128,0.0
x.a.h.var.s128,0.0
x.a.h.idm.s128,0.0
x.a.h.sav.s128,0.0
x.a.h.sva.s128,0.0
x.a.h.sen.s128,0.0
x.a.h.ent.s128,0.0
x.a.h.dva.s128,0.0
x.a.h.den.s128,0.0
x.a.h.f12.s128,0.0
x.a.h.f13.s128,0.0
x.a.h.asm.s256,0.0
x.a.h.con.s256,0.0
x.a.h.cor.s256,0.0
x.a.h.var.s256,0.0
x.a.h.idm.s256,0.0
x.a.h.sav.s256,0.0
x.a.h.sva.s256,0.0
x.a.h.sen.s256,0.0
x.a.h.ent.s256,0.0
x.a.h.dva.s256,0.0
x.a.h.den.s256,0.0
x.a.h.f12.s256,0.0
x.a.h.f13.s256,0.0
x.Ba.b.mean,0.00910446439187491
x.Ba.b.sd,0.0059872875206483205
x.Ba.b.mad,0.0056507871442655596
x.Ba.b.q001,0.015435762854230314
x.Ba.b.q005,0.010166859260770673
x.Ba.b.q05,0.004965659115089305
x.Ba.b.q095,0.009893653270617859
x.Ba.b.q099,0.003836000965893889
x.Ba.m.cx,0.003043473919248978
x.Ba.m.cy,0.003422631790439781
x.Ba.m.majoraxis,0.006102344671806876
x.Ba.m.eccentricity,0.005906348016258772
x.Ba.m.theta,0.0032707413378039512
x.Ba.h.asm.s1,0.005009822039365915
x.Ba.h.con.s1,0.0014062351389005413
x.Ba.h.cor.s1,0.0028311738493743987
x.Ba.h.var.s1,0.00124007969528266
x.Ba.h.idm.s1,0.0014414897306256002
x.Ba.h.sav.s1,0.005303933090883921
x.Ba.h.sva.s1,0.0023773261347047174
x.Ba.h.sen.s1,0.0016294092181647086
x.Ba.h.ent.s1,0.004010994959592172
x.Ba.h.dva.s1,0.002454236973051933
x.Ba.h.den.s1,0.0005367780314076207
x.Ba.h.f12.s1,0.0038274894691426656
x.Ba.h.f13.s1,0.0016107522211052522
x.Ba.h.asm.s2,0.0023503905211775884
x.Ba.h.con.s2,0.002071541669741456
x.Ba.h.cor.s2,0.0021957047954359247
x.Ba.h.var.s2,0.008602688655384081
x.Ba.h.idm.s2,0.004688681712049997
x.Ba.h.sav.s2,0.001410210900234844
x.Ba.h.sva.s2,0.0035291226529663828
x.Ba.h.sen.s2,0.0021545649691558375
x.Ba.h.ent.s2,0.0022109813962018074
x.Ba.h.dva.s2,0.004098217038353787
x.Ba.h.den.s2,0.0013823958015293282
x.Ba.h.f12.s2,0.0037893483300087765
x.Ba.h.f13.s2,0.0023815301524552587
x.Ba.h.asm.s4,0.0023246141114838708
x.Ba.h.con.s4,0.00769543551444552
x.Ba.h.cor.s4,0.0016005954782869966
x.Ba.h.var.s4,0.005109999084194229
x.Ba.h.idm.s4,0.0009489049692903561
x.Ba.h.sav.s4,0.0037395428663408925
x.Ba.h.sva.s4,0.0025526235705774975
x.Ba.h.sen.s4,0.0012528737688696184
x.Ba.h.ent.s4,0.003148792951551159
x.Ba.h.dva.s4,0.0006857229973517173
x.Ba.h.den.s4,0.001308616170110181
x.Ba.h.f12.s4,0.0021794585164728775
x.Ba.h.f13.s4,0.0028156467657835956
x.Ba.h.asm.s8,0.0012593786381392906
x.Ba.h.con.s8,0.001513307106214257
x.Ba.h.cor.s8,0.0017623655897372973
x.Ba.h.var.s8,0.0025257443169343237
x.Ba.h.idm.s8,0.0004824878536669819
x.Ba.h.sav.s8,0.0009166045652508439
x.Ba.h.sva.s8,0.0021794916189038812
x.Ba.h.sen.s8,0.00014049315068493157
x.Ba.h.ent.s8,0.001044364369099798
x.Ba.h.dva.s8,0.004100780531668189
x.Ba.h.den.s8,0.0010273644494687446
x.Ba.h.f12.s8,0.0019165496751157457
x.Ba.h.f13.s8,0.0019520619521564274
x.Ba.h.asm.s16,0.0017084138139675908
x.Ba.h.con.s16,0.0008386791412637124
x.Ba.h.cor.s16,0.004151515511965591
x.Ba.h.var.s16,0.004779988203933585
x.Ba.h.idm.s16,0.0017240474637456795
x.Ba.h.sav.s16,0.0030520212153025946
x.Ba.h.sva.s16,0.00030080882695613384
x.Ba.h.sen.s16,0.0011128712692182823
x.Ba.h.ent.s16,0.002878343608481367
x.Ba.h.dva.s16,0.0008340512162523905
x.Ba.h.den.s16,0.0009335000468190347
x.Ba.h.f12.s16,0.003032618792973245
x.Ba.h.f13.s16,0.0007669718018983349
x.Ba.h.asm.s32,0.0018897415350291665
x.Ba.h.con.s32,0.0
x.Ba.h.cor.s32,0.0
x.Ba.h.var.s32,0.00047764334439423403
x.Ba.h.idm.s32,0.004562594209673332
x.Ba.h.sav.s32,0.0014815019295483876
