# ROC Data for D021T01 classifier applied to D027T01 data for channels Actin_DAPI
# AUC: 0.810667479799
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.022857142857142857
0.9,0.0021344717182497333,0.05828571428571429
0.8,0.004268943436499467,0.10857142857142857
0.7,0.0096051227321238,0.18171428571428572
0.6,0.026680896478121666,0.2537142857142857
0.5,0.06510138740661686,0.36228571428571427
0.4,0.12913553895410887,0.512
0.3,0.20597652081109924,0.6788571428571428
0.2,0.28281750266808964,0.792
0.1,0.3703308431163287,0.8765714285714286
0.0,1.0,1.0
