# ROC Data for D027T01 classifier applied to D020T02 data for channels Actin_DAPI
# AUC: 0.921554252199
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.00819672131147541,0.15835777126099707
0.9,0.01912568306010929,0.34017595307917886
0.8,0.04371584699453552,0.533724340175953
0.7,0.08196721311475409,0.6744868035190615
0.6,0.12568306010928962,0.8035190615835777
0.5,0.19672131147540983,0.9032258064516129
0.4,0.30327868852459017,0.9501466275659824
0.3,0.42349726775956287,0.9912023460410557
0.2,0.546448087431694,1.0
0.1,0.7295081967213115,1.0
0.0,1.0,1.0
