# ROC Data for D013T01 classifier applied to D027T01 data for channels Actin
# AUC: 0.750074941509
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0033632286995515697,0.013043478260869565
0.9,0.01569506726457399,0.058695652173913045
0.8,0.04708520179372197,0.18043478260869567
0.7,0.12556053811659193,0.32717391304347826
0.6,0.2085201793721973,0.42934782608695654
0.5,0.2701793721973094,0.5347826086956522
0.4,0.29035874439461884,0.6228260869565218
0.3,0.3251121076233184,0.7184782608695652
0.2,0.3755605381165919,0.8239130434782609
0.1,0.4977578475336323,0.9271739130434783
0.0,1.0,1.0
