# ROC Data for D027T01 classifier applied to D022T01 data for channels DAPI
# AUC: 0.819389868309
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.004784688995215311,0.0514018691588785
0.9,0.019138755980861243,0.15186915887850466
0.8,0.056220095693779906,0.29906542056074764
0.7,0.11842105263157894,0.463785046728972
0.6,0.18779904306220097,0.6366822429906542
0.5,0.2834928229665072,0.7710280373831776
0.4,0.3815789473684211,0.8796728971962616
0.3,0.47607655502392343,0.9380841121495327
0.2,0.5849282296650717,0.9684579439252337
0.1,0.7021531100478469,0.9824766355140186
0.0,1.0,1.0
