# ROC Data for D013T01 classifier applied to D020T02 data for channels Actin_DAPI
# AUC: 0.625979520215
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.00273224043715847,0.020527859237536656
0.9,0.01092896174863388,0.05278592375366569
0.8,0.05191256830601093,0.1348973607038123
0.7,0.08469945355191257,0.20527859237536658
0.6,0.1557377049180328,0.3255131964809384
0.5,0.25956284153005466,0.4340175953079179
0.4,0.4180327868852459,0.5718475073313783
0.3,0.5901639344262295,0.7360703812316716
0.2,0.7786885245901639,0.8856304985337243
0.1,0.8989071038251366,0.9853372434017595
0.0,1.0,1.0
