# ROC Data for D027T01 classifier applied to D054T01 data for channels DAPI
# AUC: 0.876576335773
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.007936507936507936,0.13212435233160622
0.9,0.015873015873015872,0.2979274611398964
0.8,0.04497354497354497,0.43005181347150256
0.7,0.10052910052910052,0.5854922279792746
0.6,0.1693121693121693,0.7072538860103627
0.5,0.23544973544973544,0.8212435233160622
0.4,0.3386243386243386,0.917098445595855
0.3,0.43386243386243384,0.9740932642487047
0.2,0.5608465608465608,0.9844559585492227
0.1,0.7619047619047619,0.9948186528497409
0.0,1.0,1.0
