,Importance
x.0.m.cx,0.0005504358530860507
x.0.m.cy,0.0003747772080326279
x.0.m.majoraxis,0.0
x.0.m.eccentricity,0.0002063843838174733
x.0.m.theta,0.0004237204839308285
x.0.s.area,0.00037044743662794705
x.0.s.perimeter,0.00029316322586843803
x.0.s.radius.mean,0.0007724539828300491
x.0.s.radius.sd,0.0001404069831117342
x.0.s.radius.min,0.0006699926903229513
x.0.s.radius.max,0.0001339233482090625
x.a.b.mean,0.0006056223981478032
x.a.b.sd,0.0001041159081311113
x.a.b.mad,0.04043683202627226
x.a.b.q001,0.016438402760227865
x.a.b.q005,0.00892331638999146
x.a.b.q05,0.0021357794443054587
x.a.b.q095,0.037883636950963084
x.a.b.q099,0.0013232641693899769
x.a.m.cx,0.0
x.a.m.cy,0.0006195644531488525
x.a.m.majoraxis,0.0008726269061146225
x.a.m.eccentricity,0.00013507166921419207
x.a.m.theta,0.0001872845205399404
x.a.h.asm.s1,0.03547195697469101
x.a.h.con.s1,0.0
x.a.h.cor.s1,0.0
x.a.h.var.s1,0.0
x.a.h.idm.s1,0.0006755764260299565
x.a.h.sav.s1,0.008436102555574003
x.a.h.sva.s1,0.002855884320852319
x.a.h.sen.s1,0.03523543633966176
x.a.h.ent.s1,0.0005095012341427815
x.a.h.dva.s1,0.00019732050955829965
x.a.h.den.s1,0.00014936158698433777
x.a.h.f12.s1,0.0008139428799568003
x.a.h.f13.s1,0.03533132909980469
x.a.h.asm.s2,0.0013638469711680155
x.a.h.con.s2,0.0
x.a.h.cor.s2,0.0005299392321524514
x.a.h.var.s2,0.0
x.a.h.idm.s2,0.000575853661514903
x.a.h.sav.s2,0.0
x.a.h.sva.s2,0.00037531067775547274
x.a.h.sen.s2,0.03502780219668458
x.a.h.ent.s2,0.0004064603256869217
x.a.h.dva.s2,0.001976715316818269
x.a.h.den.s2,0.0006930399495457964
x.a.h.f12.s2,0.0
x.a.h.f13.s2,0.0006521657365146315
x.a.h.asm.s4,0.0
x.a.h.con.s4,0.0011293483142103277
x.a.h.cor.s4,0.0014164379094781336
x.a.h.var.s4,0.00014306456430134338
x.a.h.idm.s4,0.00012074701116554046
x.a.h.sav.s4,0.0005349347989681636
x.a.h.sva.s4,0.0004972725551854911
x.a.h.sen.s4,0.00012576940511003012
x.a.h.ent.s4,0.0024104503716988156
x.a.h.dva.s4,0.0
x.a.h.den.s4,0.0
x.a.h.f12.s4,0.0011733814542332938
x.a.h.f13.s4,0.0002758074862963329
x.a.h.asm.s8,0.0
x.a.h.con.s8,0.00014417032648401853
x.a.h.cor.s8,0.0
x.a.h.var.s8,0.0005208201124935873
x.a.h.idm.s8,0.0002485168493263045
x.a.h.sav.s8,0.0003101901079842256
x.a.h.sva.s8,0.0
x.a.h.sen.s8,0.0006337840652870885
x.a.h.ent.s8,0.000375867068837628
x.a.h.dva.s8,0.0
x.a.h.den.s8,0.0
x.a.h.f12.s8,0.0011502819345956602
x.a.h.f13.s8,0.0009538265740241623
x.a.h.asm.s16,0.0
x.a.h.con.s16,0.00012484517603522836
x.a.h.cor.s16,0.00031245279046419286
x.a.h.var.s16,0.0
x.a.h.idm.s16,0.0
x.a.h.sav.s16,0.0007913053903621642
x.a.h.sva.s16,0.0004759277582474849
x.a.h.sen.s16,0.0
x.a.h.ent.s16,0.0
x.a.h.dva.s16,0.0
x.a.h.den.s16,0.0004457661637858503
x.a.h.f12.s16,0.0
x.a.h.f13.s16,0.0
x.a.h.asm.s32,0.0
x.a.h.con.s32,0.0
x.a.h.cor.s32,0.0
