# ROC Data for D027T01 classifier applied to D027T01 data for channels Actin_DAPI
# AUC: 0.971352950145
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.007470651013874066,0.3554285714285714
0.9,0.021344717182497332,0.6114285714285714
0.8,0.032017075773746,0.7737142857142857
0.7,0.042689434364994665,0.8605714285714285
0.6,0.06616862326574173,0.9234285714285714
0.5,0.1056563500533618,0.9645714285714285
0.4,0.17822838847385272,0.9805714285714285
0.3,0.2710779082177161,0.9885714285714285
0.2,0.4066168623265742,0.9931428571428571
0.1,0.6093916755602988,1.0
0.0,1.0,1.0
