# ROC Data for D030T01 classifier applied to D004T01 data for channels FITC
# AUC: 0.850374560335
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.005952380952380952
0.9,0.002840909090909091,0.041666666666666664
0.8,0.014204545454545454,0.11607142857142858
0.7,0.03409090909090909,0.23511904761904762
0.6,0.09659090909090909,0.4642857142857143
0.5,0.1875,0.7202380952380952
0.4,0.29545454545454547,0.8541666666666666
0.3,0.4119318181818182,0.9494047619047619
0.2,0.6306818181818182,0.9880952380952381
0.1,0.8039772727272727,1.0
0.0,1.0,1.0
