,Importance
x.0.m.cx,4.114985964520204e-05
x.0.m.cy,0.00023225678404528895
x.0.m.majoraxis,0.0
x.0.m.eccentricity,0.0002023068480607688
x.0.m.theta,0.0
x.0.s.area,0.00010414931306157481
x.0.s.perimeter,0.00039094189052980957
x.0.s.radius.mean,0.0
x.0.s.radius.sd,6.584927411368989e-05
x.0.s.radius.min,0.0005344295671891658
x.0.s.radius.max,5.485984781668301e-05
x.a.b.mean,0.001945770491390581
x.a.b.sd,8.674785275757903e-06
x.a.b.mad,0.0
x.a.b.q001,9.602085436148427e-05
x.a.b.q005,0.0002339114908919214
x.a.b.q05,5.485984781668301e-05
x.a.b.q095,0.0
x.a.b.q099,0.00014106493238280808
x.a.m.cx,8.039410239430643e-05
x.a.m.cy,0.0
x.a.m.majoraxis,0.0002696215792777335
x.a.m.eccentricity,0.0002738334846712008
x.a.m.theta,0.00015033377887685838
x.a.h.asm.s1,0.0
x.a.h.con.s1,0.00015086110824272527
x.a.h.cor.s1,0.0001834425442157841
x.a.h.var.s1,4.1630678067326924e-07
x.a.h.idm.s1,0.00010074492663975781
x.a.h.sav.s1,0.0
x.a.h.sva.s1,4.342315432559807e-06
x.a.h.sen.s1,7.387775093363894e-05
x.a.h.ent.s1,0.0
x.a.h.dva.s1,0.0
x.a.h.den.s1,0.0
x.a.h.f12.s1,3.21262818408539e-05
x.a.h.f13.s1,0.0
x.a.h.asm.s2,0.00010227780865545611
x.a.h.con.s2,0.0
x.a.h.cor.s2,0.0
x.a.h.var.s2,0.00017253471236115236
x.a.h.idm.s2,0.00011114210458927032
x.a.h.sav.s2,0.00015088281869907416
x.a.h.sva.s2,0.00023015449197741531
x.a.h.sen.s2,0.0
x.a.h.ent.s2,6.030690956876115e-05
x.a.h.dva.s2,0.00022442665015915786
x.a.h.den.s2,0.0
x.a.h.f12.s2,0.0
x.a.h.f13.s2,0.0003905607047222931
x.a.h.asm.s4,0.0007056641561223514
x.a.h.con.s4,0.0
x.a.h.cor.s4,0.00016720669731486068
x.a.h.var.s4,0.00013049371554352756
x.a.h.idm.s4,0.0
x.a.h.sav.s4,0.0006114527622007187
x.a.h.sva.s4,8.200564383761e-05
x.a.h.sen.s4,0.00019432789729131064
x.a.h.ent.s4,0.0
x.a.h.dva.s4,0.0
x.a.h.den.s4,0.0
x.a.h.f12.s4,0.0
x.a.h.f13.s4,0.0
x.a.h.asm.s8,1.6798608829279134e-05
x.a.h.con.s8,0.0
x.a.h.cor.s8,8.045925772945354e-05
x.a.h.var.s8,1.5022266052294829e-05
x.a.h.idm.s8,6.171569897060092e-05
x.a.h.sav.s8,0.00048064986968871144
x.a.h.sva.s8,0.0
x.a.h.sen.s8,0.0002194659181077442
x.a.h.ent.s8,0.0005449284108567772
x.a.h.dva.s8,0.0
x.a.h.den.s8,0.0006313194661399235
x.a.h.f12.s8,0.0
x.a.h.f13.s8,0.00021278481382995965
x.a.h.asm.s16,0.0
x.a.h.con.s16,8.209207173621793e-05
x.a.h.cor.s16,0.0
x.a.h.var.s16,0.04161579492220037
x.a.h.idm.s16,0.00011755411031900669
x.a.h.sav.s16,0.00015436403415176438
x.a.h.sva.s16,0.0
x.a.h.sen.s16,0.0
x.a.h.ent.s16,0.0
x.a.h.dva.s16,0.0
x.a.h.den.s16,4.0324325940731005e-05
x.a.h.f12.s16,0.0
x.a.h.f13.s16,0.0
x.a.h.asm.s32,0.0
