,Importance
x.c.b.mean,0.0024675827421972774
x.c.b.sd,0.009014261771770674
x.c.b.mad,0.007596808515682968
x.c.b.q001,0.013204281422525502
x.c.b.q005,0.012803434795993546
x.c.b.q05,0.005448015175025984
x.c.b.q095,0.003900943998721628
x.c.b.q099,0.003124951352859794
x.c.m.cx,0.0038411480902747048
x.c.m.cy,0.003930418847603852
x.c.m.majoraxis,0.011163333333451252
x.c.m.eccentricity,0.0041124616382124035
x.c.m.theta,0.0037805108525007006
x.c.h.asm.s1,0.005187295578950948
x.c.h.con.s1,0.0019883026281112305
x.c.h.cor.s1,0.006576937211134419
x.c.h.var.s1,0.0024837395073222385
x.c.h.idm.s1,0.003325852081184822
x.c.h.sav.s1,0.003021416836431809
x.c.h.sva.s1,0.00313892510019239
x.c.h.sen.s1,0.0029037131697269816
x.c.h.ent.s1,0.005071940373215475
x.c.h.dva.s1,0.00501683744559806
x.c.h.den.s1,0.002688376076481714
x.c.h.f12.s1,0.05422970130109726
x.c.h.f13.s1,0.00953341507177815
x.c.h.asm.s2,0.002670049208531514
x.c.h.con.s2,0.003338146045706611
x.c.h.cor.s2,0.07127660145694864
x.c.h.var.s2,0.0025835953488911
x.c.h.idm.s2,0.002100958495446166
x.c.h.sav.s2,0.0034362112627933155
x.c.h.sva.s2,0.0009683947376120777
x.c.h.sen.s2,0.001690815986090554
x.c.h.ent.s2,0.002249759566679179
x.c.h.dva.s2,0.003660806400123358
x.c.h.den.s2,0.0022246245734182063
x.c.h.f12.s2,0.006052568434544209
x.c.h.f13.s2,0.014292443244240727
x.c.h.asm.s4,0.0035882811955234096
x.c.h.con.s4,0.008526203171426
x.c.h.cor.s4,0.03932238924828194
x.c.h.var.s4,0.00081823055739173
x.c.h.idm.s4,0.004648495580263659
x.c.h.sav.s4,0.005809677807010031
x.c.h.sva.s4,0.002994685738092732
x.c.h.sen.s4,0.004751017738611167
x.c.h.ent.s4,0.0033048891869485496
x.c.h.dva.s4,0.0033373751642923623
x.c.h.den.s4,0.0021931102820848896
x.c.h.f12.s4,0.0032213863634885194
x.c.h.f13.s4,0.006139151136726857
x.c.h.asm.s8,0.0024521061694380746
x.c.h.con.s8,0.004565010301312634
x.c.h.cor.s8,0.006984709231497892
x.c.h.var.s8,0.001652297569146935
x.c.h.idm.s8,0.004076586872733613
x.c.h.sav.s8,0.005865704791517106
x.c.h.sva.s8,0.0027054206651382132
x.c.h.sen.s8,0.0025682460816731064
x.c.h.ent.s8,0.02087902435213177
x.c.h.dva.s8,0.003853725234055952
x.c.h.den.s8,0.0032433569247563763
x.c.h.f12.s8,0.003460542500036014
x.c.h.f13.s8,0.0024891946026536424
x.c.h.asm.s16,0.006445326899800589
x.c.h.con.s16,0.0013664370075543216
x.c.h.cor.s16,0.005703890196335343
x.c.h.var.s16,0.0038740135336489527
x.c.h.idm.s16,0.003999207848472393
x.c.h.sav.s16,0.002415161146354409
x.c.h.sva.s16,0.0036139031397730177
x.c.h.sen.s16,0.0046408407473583465
x.c.h.ent.s16,0.06035641482333368
x.c.h.dva.s16,0.0011461897796281326
x.c.h.den.s16,0.004695883622048866
x.c.h.f12.s16,0.0019642100946098305
x.c.h.f13.s16,0.00045288251001225155
x.c.h.asm.s32,0.0
x.c.h.con.s32,0.0
x.c.h.cor.s32,0.0
x.c.h.var.s32,0.0
x.c.h.idm.s32,0.0
x.c.h.sav.s32,0.0
x.c.h.sva.s32,0.0
x.c.h.sen.s32,0.0
x.c.h.ent.s32,0.0
x.c.h.dva.s32,0.0
x.c.h.den.s32,0.0
x.c.h.f12.s32,0.0
x.c.h.f13.s32,0.0
x.c.h.asm.s64,0.0
x.c.h.con.s64,0.0
x.c.h.cor.s64,0.0
x.c.h.var.s64,0.0
x.c.h.idm.s64,0.0
x.c.h.sav.s64,0.0
x.c.h.sva.s64,0.0
x.c.h.sen.s64,0.0
x.c.h.ent.s64,0.0
x.c.h.dva.s64,0.0
x.c.h.den.s64,0.0
x.c.h.f12.s64,0.0
x.c.h.f13.s64,0.0
x.c.h.asm.s128,0.0
x.c.h.con.s128,0.0
x.c.h.cor.s128,0.0
x.c.h.var.s128,0.0
x.c.h.idm.s128,0.0
x.c.h.sav.s128,0.0
x.c.h.sva.s128,0.0
x.c.h.sen.s128,0.0
x.c.h.ent.s128,0.0
x.c.h.dva.s128,0.0
x.c.h.den.s128,0.0
x.c.h.f12.s128,0.0
x.c.h.f13.s128,0.0
x.c.h.asm.s256,0.0
x.c.h.con.s256,0.0
x.c.h.cor.s256,0.0
x.c.h.var.s256,0.0
x.c.h.idm.s256,0.0
x.c.h.sav.s256,0.0
x.c.h.sva.s256,0.0
x.c.h.sen.s256,0.0
x.c.h.ent.s256,0.0
x.c.h.dva.s256,0.0
x.c.h.den.s256,0.0
x.c.h.f12.s256,0.0
x.c.h.f13.s256,0.0
x.Bc.b.mean,0.0024685976872334944
x.Bc.b.sd,0.007375791649581581
x.Bc.b.mad,0.004210717797686303
x.Bc.b.q001,0.008396708355287053
x.Bc.b.q005,0.003942505895837058
x.Bc.b.q05,0.008804973539547695
x.Bc.b.q095,0.002000276078332116
x.Bc.b.q099,0.017057282783184628
x.Bc.m.cx,0.004283759973388519
x.Bc.m.cy,0.004978105671137639
x.Bc.m.majoraxis,0.012298173295529837
x.Bc.m.eccentricity,0.005334736889994978
x.Bc.m.theta,0.0018437412637348264
x.Bc.h.asm.s1,0.008395338327489225
x.Bc.h.con.s1,0.00929274797931955
x.Bc.h.cor.s1,0.005276025600655087
x.Bc.h.var.s1,0.007322355908739306
x.Bc.h.idm.s1,0.0031312763100034857
x.Bc.h.sav.s1,0.0033296993751793596
x.Bc.h.sva.s1,0.005112887617887997
x.Bc.h.sen.s1,0.003390489022120945
x.Bc.h.ent.s1,0.00537885196284442
x.Bc.h.dva.s1,0.0044066802066040816
x.Bc.h.den.s1,0.001991884810721074
x.Bc.h.f12.s1,0.0072431630444004524
x.Bc.h.f13.s1,0.008023725484973373
x.Bc.h.asm.s2,0.009491517511444673
x.Bc.h.con.s2,0.025512308327515748
x.Bc.h.cor.s2,0.004528272205587348
x.Bc.h.var.s2,0.004234158380230985
x.Bc.h.idm.s2,0.003212588536943722
x.Bc.h.sav.s2,0.002592244924018868
x.Bc.h.sva.s2,0.003182926402259271
x.Bc.h.sen.s2,0.0018387223248148908
x.Bc.h.ent.s2,0.008644222244708854
x.Bc.h.dva.s2,0.005215219246597362
x.Bc.h.den.s2,0.0025933877215035235
x.Bc.h.f12.s2,0.0031493798919587737
x.Bc.h.f13.s2,0.005332596576959452
x.Bc.h.asm.s4,0.006853844261931964
x.Bc.h.con.s4,0.005660950877978246
x.Bc.h.cor.s4,0.0075024411599844115
x.Bc.h.var.s4,0.002607178266833236
x.Bc.h.idm.s4,0.0035911370378708353
x.Bc.h.sav.s4,0.003147286804761084
x.Bc.h.sva.s4,0.0031406985876898394
x.Bc.h.sen.s4,0.005029091915206703
x.Bc.h.ent.s4,0.008492191237931022
x.Bc.h.dva.s4,0.0068398971634265615
x.Bc.h.den.s4,0.0033588688249391084
x.Bc.h.f12.s4,0.012433403329602013
x.Bc.h.f13.s4,0.0025498305176297705
x.Bc.h.asm.s8,0.008126848381434201
x.Bc.h.con.s8,0.001135055625564805
x.Bc.h.cor.s8,0.0018217178416284423
x.Bc.h.var.s8,0.006500507638395452
x.Bc.h.idm.s8,0.002087137299465094
x.Bc.h.sav.s8,0.0018424610732099636
x.Bc.h.sva.s8,0.002777954162090332
x.Bc.h.sen.s8,0.009594143291349541
x.Bc.h.ent.s8,0.006894777355859974
x.Bc.h.dva.s8,0.0027442367284016165
x.Bc.h.den.s8,0.015476660851993392
x.Bc.h.f12.s8,0.003887053089980907
x.Bc.h.f13.s8,0.003751188671172753
x.Bc.h.asm.s16,0.003363719455136552
x.Bc.h.con.s16,0.0046289217411637565
x.Bc.h.cor.s16,0.0029813730524318963
x.Bc.h.var.s16,0.0026802640992920116
x.Bc.h.idm.s16,0.0016695477500582659
x.Bc.h.sav.s16,0.002541898348914755
x.Bc.h.sva.s16,0.0036442719308738226
x.Bc.h.sen.s16,0.003069671875970669
x.Bc.h.ent.s16,0.028757513741275064
x.Bc.h.dva.s16,0.0026470731196932924
x.Bc.h.den.s16,0.005301277633214588
x.Bc.h.f12.s16,0.0036326248528963908
x.Bc.h.f13.s16,0.0021924800825553837
x.Bc.h.asm.s32,0.0
x.Bc.h.con.s32,0.0
x.Bc.h.cor.s32,0.0
x.Bc.h.var.s32,0.0
x.Bc.h.idm.s32,0.0
x.Bc.h.sav.s32,0.0
x.Bc.h.sva.s32,0.0
x.Bc.h.sen.s32,0.0
x.Bc.h.ent.s32,0.0
x.Bc.h.dva.s32,0.0
x.Bc.h.den.s32,0.0
x.Bc.h.f12.s32,0.0
x.Bc.h.f13.s32,0.0
x.Bc.h.asm.s64,0.0
x.Bc.h.con.s64,0.0
x.Bc.h.cor.s64,0.0
x.Bc.h.var.s64,0.0
x.Bc.h.idm.s64,0.0
x.Bc.h.sav.s64,0.0
x.Bc.h.sva.s64,0.0
x.Bc.h.sen.s64,0.0
x.Bc.h.ent.s64,0.0
x.Bc.h.dva.s64,0.0
x.Bc.h.den.s64,0.0
x.Bc.h.f12.s64,0.0
x.Bc.h.f13.s64,0.0
x.Bc.h.asm.s128,0.0
x.Bc.h.con.s128,0.0
x.Bc.h.cor.s128,0.0
x.Bc.h.var.s128,0.0
x.Bc.h.idm.s128,0.0
x.Bc.h.sav.s128,0.0
x.Bc.h.sva.s128,0.0
x.Bc.h.sen.s128,0.0
x.Bc.h.ent.s128,0.0
x.Bc.h.dva.s128,0.0
x.Bc.h.den.s128,0.0
x.Bc.h.f12.s128,0.0
x.Bc.h.f13.s128,0.0
x.Bc.h.asm.s256,0.0
x.Bc.h.con.s256,0.0
x.Bc.h.cor.s256,0.0
x.Bc.h.var.s256,0.0
x.Bc.h.idm.s256,0.0
x.Bc.h.sav.s256,0.0
x.Bc.h.sva.s256,0.0
x.Bc.h.sen.s256,0.0
x.Bc.h.ent.s256,0.0
x.Bc.h.dva.s256,0.0
x.Bc.h.den.s256,0.0
x.Bc.h.f12.s256,0.0
x.Bc.h.f13.s256,0.0
