# ROC Data for D055T01 classifier applied to D027T01 data for channels Actin
# AUC: 0.645228723923
Threshold,FalsePosRate,TruePosRate
1.9,0.0,0.0
0.9,0.04820627802690583,0.1
0.8,0.13789237668161436,0.21739130434782608
0.7,0.18385650224215247,0.26304347826086955
0.6,0.19394618834080718,0.29130434782608694
0.5,0.21076233183856502,0.33043478260869563
0.4,0.218609865470852,0.3782608695652174
0.3,0.2242152466367713,0.4282608695652174
0.2,0.22982062780269058,0.47934782608695653
0.1,0.2522421524663677,0.5782608695652174
0.0,1.0,1.0
