# ROC Data for D013T01 classifier applied to D054T01 data for channels Actin_DAPI
# AUC: 0.842999143102
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.002570694087403599,0.021333333333333333
0.9,0.007712082262210797,0.064
0.8,0.02056555269922879,0.15733333333333333
0.7,0.038560411311053984,0.2853333333333333
0.6,0.07969151670951156,0.4746666666666667
0.5,0.14910025706940874,0.6773333333333333
0.4,0.26735218508997427,0.8053333333333333
0.3,0.4138817480719794,0.904
0.2,0.6272493573264781,0.968
0.1,0.8226221079691517,0.9973333333333333
0.0,1.0,1.0
