# ROC Data for D010T01 classifier applied to D055T01 data for channels FITC
# AUC: 0.570305944056
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.020454545454545454,0.0
0.9,0.05227272727272727,0.01282051282051282
0.8,0.11363636363636363,0.04871794871794872
0.7,0.175,0.14871794871794872
0.6,0.2727272727272727,0.28717948717948716
0.5,0.3840909090909091,0.4717948717948718
0.4,0.5159090909090909,0.6666666666666666
0.3,0.6704545454545454,0.8333333333333334
0.2,0.8477272727272728,0.9564102564102565
0.1,0.9613636363636363,0.9897435897435898
0.0,1.0,1.0
