# ROC Data for D020T02 classifier applied to D022T01 data for channels Actin
# AUC: 0.780073073779
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.001183431952662722,0.10035419126328217
0.9,0.007100591715976331,0.2077922077922078
0.8,0.021301775147928994,0.3282172373081464
0.7,0.05917159763313609,0.43211334120425027
0.6,0.13964497041420118,0.526564344746163
0.5,0.23431952662721894,0.641086186540732
0.4,0.3905325443786982,0.7520661157024794
0.3,0.5431952662721894,0.8665879574970484
0.2,0.7242603550295857,0.9445100354191264
0.1,0.8875739644970414,0.9964580873671782
0.0,1.0,1.0
