,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Avagacestat (BMS-708163),0.006545802984109843,0.018184651896677107,0.013149007292899648,-0.04143946947483875,-0.04489037449917747,0.07162247331661295,0.007894525006381594,0.014661209805144893,-0.03748159001981939,-0.01927000861647108,-0.0009335419030088515,-0.013914572334027644,-0.01725195007934035,-0.014179127047787825,0.11093901877174409,-0.0021593843942685274,0.038000160914588896,0.005529057800101709,0.0016167461345939563,-0.06622836885144998,-0.0076576207462055,-0.04460477796074752,-0.038563273895957234,0.015037237420146524,-0.0017747522917108793
Motesanib Diphosphate (AMG-706),-0.003546487793021548,-0.014030458905099116,-0.012188996580400631,-0.0010674551273856382,0.03150890969494248,-0.028960915612823834,0.0015470529321522115,-0.046665129189647,-0.0085617939589319,0.0167238453136148,0.0471831991658487,-0.03164592851537052,-0.020135517486457068,-0.016433835219625086,-0.09180147023273205,-0.011672357653057647,-0.005445534956353653,0.015828965525161873,-0.10828462904324539,0.02064084603945609,0.023144550168162126,0.042658258340290266,-0.09052930401121245,-0.008520912690752745,-0.05869264199691171
AZ 960,0.005963807758530821,0.016902218996087,0.03993868317350958,-0.046086445892197306,-0.03801676300885698,0.08559803066479824,0.07796231156670462,-0.00599199733061691,0.03252452251120663,-0.03882922269969031,-0.03057748825048872,0.020528055466531536,-0.00442268064237962,0.05050013852416622,0.028986328046683718,-0.033678177355861295,0.006192532819258681,0.026808823955132722,0.005131518751906292,-0.006479324553434926,0.006394987314013748,-0.020219090267081373,-0.02312835915880214,-0.0337249762577449,-0.11100065344206803
SL-327,0.00855882345796781,0.03262701337120314,0.01426293067553006,-0.03040756759861294,-0.05245273995534973,0.027776760727871337,0.04366330845110546,-0.01951199436973899,-0.0018571770667716058,-0.004697021430636073,0.020786127980998048,-0.007040172125051483,2.8635668628441367e-05,-0.030718644214035723,0.046486463868367474,0.04293049851175916,-0.004845881736073163,-0.008780810198114993,-0.06211253513243634,0.0501937050408263,0.03102732565115856,-0.0006558060515261105,-0.018619276149534753,-0.10172028421402235,-0.09816051612732717
SU11274,-0.002342310002011939,0.019735973493182523,0.02475797244320732,-0.037114279137594575,-0.02324152242795375,0.05412155310922625,0.06049813585379923,-0.017455734912588793,0.03827660496096445,0.01724287132390332,0.0022682064338888997,0.03096643531816943,-0.00974388056469561,0.03703467876239283,-0.024890520691475647,0.013840208397853118,0.01123082349333855,0.04611461320328195,-0.051335916894363884,0.028044785938327453,0.00013096928094621287,0.041509841793853156,-0.027620582175443237,-0.09607965243448195,-0.05663080591347016
Vatalanib (PTK787) 2HCl,-0.012428414632315995,-0.020276235170690066,0.020080428124978754,-0.026042791417403344,-0.010745494275866522,0.056507626619494745,0.027936422759091285,0.017312947280320436,-0.00497398973760817,-0.032901391867617515,-0.024261172185922962,-0.003284056079060395,0.027857071028392067,0.03524993185211663,-0.009119562233768265,-0.032299232768012595,0.06363241203835976,0.004695355133877864,0.0036624777393644155,-0.0287054563525647,0.03455382785911315,-0.037886532897549834,-0.004991096131428774,0.057315080131756055,-0.10900535853344187
WHI-P154,-0.012741234105223088,0.07300173409968214,0.06637226214633732,-0.052915899160847935,-0.10200527330418037,0.06836147758253111,0.13414806776355548,-0.06572671349863365,0.03462749067673528,0.020304679904969803,0.03797646408449098,0.000974950263632358,-0.005916543321413611,-0.018887228550051784,0.0031755897396707365,0.09278126581153637,-0.08856718305592903,0.010003681970563564,0.0343157397920404,0.025393752745180735,-0.024957052205640547,0.014022104696475437,-0.13853137939615887,-0.008040872781604287,0.017078998067546692
IWR-1-endo,-0.0069031406324300115,-0.013421747402226842,-0.028322422209757513,-0.02731984319830768,-0.004023286174568661,0.04652001831961456,0.0011279517508129343,0.033556375967428734,-0.02906666234235462,0.00013638387896659906,-0.03873643441006843,-0.0022108861974381977,-0.027054364183489547,0.047104759144241455,0.07453310258903804,-0.1779718577126285,0.06798748781540305,0.0915701776576098,-0.05724721183671304,-0.003128293392803274,-0.10517020654052496,-0.02456202673508516,-0.12615310233740307,-0.02343766327287526,-0.011589629760270611
AT9283,-0.047608046075513284,0.06076935610550867,0.07325909731069274,-0.10702660806941414,-0.181429413615272,0.13810859452826918,0.21436656961019968,-0.04558104322237464,0.029508845246921288,-0.03609830736049198,0.015822040456036586,0.0060765229337875325,0.08457672227037534,0.1210093607805331,0.1660447856170502,0.26724113964601554,-0.2504255794687317,-0.0011250998006155583,0.15494336360340114,0.08315734932898021,-0.06743626450531903,0.0663845179212194,-0.43688947972230424,0.009879737192972667,-0.16821176214469075
Lenvatinib (E7080),-0.010359910844493923,0.009619506041704069,-0.0029602755242384817,-0.0357007813789159,0.0014216817001671946,0.027366836369355545,0.0356725257108393,-0.025047406759770536,0.024797823510511043,-0.04029370867106821,0.030100694613170376,-0.025330871362980362,-0.03240586898578035,0.01808903361874907,-0.08222398749942847,-0.022424431143343044,-0.01711579356884247,-0.0008592713166524531,-0.005811007757993581,0.020147812808507297,0.01402522122190806,0.021869195322577077,-0.06944679200620321,-0.021234815535899218,-0.12825258903370412
K02288,-0.00996008010527353,-0.0084604385719833,-0.016465482024589563,-0.0033583211600714488,-0.004999130702053063,0.01584028115719449,-0.005090658002832708,-0.0010796637058020937,-0.035273843998010514,0.009264880963369424,-0.028018429055702388,0.010690217158376706,0.04331466968431306,0.0061832151541307955,0.09786577165605453,-0.07243289193731246,0.055158192933959,0.03468286423854646,-0.04894642312156967,-0.011142581585172406,-0.05243838372729979,0.014552843379584911,-0.030503053335357057,0.015280751883681132,0.01963621319537394
AG-1024,0.007491682081396528,-0.0008681407522567733,0.046355842288162356,-0.08897875170061112,-0.08333135615219203,0.12512789778722339,-0.026952694028363467,0.059734890334589584,-0.023553179893794705,-0.011518536651079634,0.08158363012961642,0.01438057292703317,-0.053989633172147666,0.07598145165081313,0.07323047481348423,0.10328876886126401,-0.0006503506336859571,-0.0023074839353940182,-0.08765612526834093,-0.08920953781404425,-0.01595584166235458,-0.023548317997167438,-0.35367380277753574,0.025490032511004762,0.035000789661417966
