,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Avagacestat (BMS-708163),0.0020141591360914365,0.002606821156732062,0.0015995882529996695,0.0034964833684176487,0.0040491852968591755,0.004364385326187047,0.003776778025903114,0.0053247799098163715,0.005147447025277373,0.004169186431916792,0.005516128151622185,0.004313781623411195,0.007084066403659895,0.007073762175866822,0.00948722885073507,0.006629162786424857,0.004881619318223301,0.006812090702802934,0.012202132358177856,0.010624009846017982,0.009858499663895083,0.010253543754224576,0.012824110693489038,0.009141288497741786,0.003861625848589813
Motesanib Diphosphate (AMG-706),0.0018727985712210502,0.0038394327157825303,0.003694286623031959,0.004639663593011954,0.0055342756273181245,0.003720030533510701,0.007499477471747157,0.004373606645038283,0.0053150860421173575,0.005833939518169942,0.004401515487785835,0.0043417443530096465,0.006671132749231333,0.007104490526511705,0.008821044104779897,0.013237305159305431,0.010122934441841926,0.009123117836684753,0.010239232636178658,0.005804056071510478,0.01043349269028353,0.014574042720591183,0.004523154774502967,0.00792497892738663,0.009442393313900092
AZ 960,0.002345849159749309,0.002960866370505276,0.004130131801359704,0.0034214772279481075,0.0028287408784067342,0.00627319205756925,0.005509324310474549,0.004222832772398069,0.003147601801300579,0.004624663183472872,0.006250186956359455,0.0024421922518640545,0.005115236252419206,0.004552624415363422,0.005362740940710135,0.00954597435163677,0.008190995683930927,0.008483515923751548,0.0069894670537226315,0.00890960377263846,0.0059412808750708025,0.012329902207500888,0.008648933151686305,0.012712760884457927,0.00644198564429522
SL-327,0.00296384311521941,0.0034198338460516,0.004230423694779699,0.00529117017548378,0.0062665931592920145,0.006978103802282118,0.006827846554880441,0.005385305421525188,0.007621301454887956,0.005965422997329962,0.004983006507635965,0.004473648809217089,0.00550727904890301,0.007792186705905932,0.009899951206799602,0.008647967504607976,0.008007922133543724,0.010689983682132469,0.007976659460919954,0.012202110603166665,0.010627403557480338,0.011244836058388188,0.008001232453794051,0.01022867345308526,0.006779425040653388
SU11274,0.0022898589748613085,0.0026292995416647164,0.002026100396006732,0.0034703810014986257,0.003599000411034955,0.006712391032602457,0.003936367050360092,0.007289651185310872,0.005108771565730763,0.005457283214852915,0.006844769453319029,0.005321815419616796,0.009033646269540974,0.0076139318724363185,0.008150037409300438,0.006340237080459191,0.006567864922386146,0.007950098691036486,0.005615276158969654,0.010294739705910645,0.008009963233583104,0.007795726114240487,0.006890249320713523,0.011668674270463744,0.007475089229522251
Vatalanib (PTK787) 2HCl,0.001872695373652709,0.0016998555918623923,0.004180617903462636,0.002352481839370666,0.0030344629954765865,0.004156129930668935,0.004161808355141694,0.006305576489611485,0.008049535945121035,0.006236153535927311,0.006402268677697673,0.003944789134387707,0.009576245290514988,0.00574024726350677,0.00931370227826343,0.010489255743454494,0.014189314121684584,0.008530211328031641,0.014528593680327339,0.008584399366957636,0.009487126399307558,0.006885164604538258,0.013177366752106434,0.01340551228806103,0.00923135821519658
WHI-P154,0.0014303586048946598,0.0018406810307795129,0.0032032849329370183,0.0009465312007484922,0.0014533323038963385,0.0019291715315834903,0.0024064839473068693,0.0011859565520867777,0.0013406130908492071,0.0011631209707486723,0.0019781121978415,0.0009831875046374485,0.0027073822129314623,0.0032352025883750895,0.0026810525368335426,0.013168225453637517,0.0034613517904134978,0.005447753880109132,0.002390068305883951,0.0015757782797998418,0.006300830433279301,0.004762914102522837,0.005126839861479971,0.0027688368117182705,0.0032793317657401956
IWR-1-endo,0.0022410754253351624,0.0030237467982124847,0.004021633641887637,0.003980406356351789,0.003605893055181771,0.004273249727100884,0.005874542407482807,0.0054146202664207355,0.00311170152605299,0.0039266996715250045,0.008123802891120477,0.004289283597695999,0.009287455071788082,0.007625757553014587,0.008229732519562622,0.0175788680080061,0.008626091150482771,0.009480819095891279,0.0062583723560188246,0.011050828985875576,0.010917941135288656,0.013077649724283111,0.007993342909095532,0.010630482838677947,0.0066340144060646625
AT9283,0.0012321667349738086,0.001554209403499574,0.0025966471188569626,0.0023220622463791044,0.002019767334355568,0.0027545182548754567,0.004831567019287011,0.002722362412715409,0.0031774890616351045,0.003486165987348902,0.003939338649925852,0.0030429729390972905,0.004559645566413256,0.003499592497553721,0.004258928746742898,0.00720387800687851,0.006099059453977964,0.005152094478137075,0.004416842247818118,0.004936799887133237,0.003110427253573589,0.006850396302891541,0.005541035428280358,0.008401425072998563,0.005512700251766346
Lenvatinib (E7080),0.0013653274642204455,0.002056473542543865,0.00331292510622464,0.0029625130336739755,0.00601236336787173,0.005367029428120584,0.005450736243423497,0.004964537103307114,0.003963009062716807,0.008586689841061557,0.010018617827408188,0.00812872615788167,0.008565102000853555,0.008171108807582211,0.01270132120309525,0.006658217873778224,0.00869663235637692,0.00792426067814342,0.006379423051682127,0.006952631015013529,0.010493857432965919,0.007709275717870469,0.010140207822418588,0.009621039410245646,0.011068105361551445
K02288,0.0018589719724819989,0.0018617066620432061,0.0036831946180193656,0.004033407032072683,0.003909210176485878,0.0029192851194781676,0.004826747185479712,0.003906824119128795,0.004491374903406307,0.0037901731110671286,0.006078542425896207,0.005611748046473146,0.006579695019204617,0.007595771342137959,0.008156407295618248,0.007045590546726555,0.005873806510364241,0.007582824422050341,0.006761472186529017,0.012059378125122044,0.007776857519539934,0.00966668481706147,0.010132265137703022,0.009794482011589186,0.004553825040751913
AG-1024,0.0026357005416840864,0.0022406137170107275,0.0032404222805192187,0.0026848014997202306,0.004020250512210096,0.007146569553023977,0.007976405599920078,0.0047671484640066505,0.0070271619321817655,0.004052866669470202,0.0070568777367422475,0.006000063759683562,0.008055907457613589,0.007243656841634819,0.008621748992861052,0.007118608275866559,0.009803050474101235,0.010221838710850306,0.009303550393269694,0.011795919085187493,0.007236763927634174,0.010768941511860381,0.01323737632857818,0.007594049545449251,0.01370496674078493
GNF-5,0.0015244887430986356,0.002250471056718537,0.002241551009576707,0.0038855542070986037,0.0041726730411301705,0.006023054572120469,0.005576100188540338,0.002707838013816285,0.0033239427593018487,0.0049124691107267126,0.006288369791893189,0.0038728427979025765,0.00668542739246995,0.006205660429901672,0.006964731086786185,0.007513825608233961,0.008416515394350418,0.006620531746791384,0.011177478220161236,0.008240419587448474,0.005782556105381367,0.008211924290065778,0.010474868426458657,0.008514143844664564,0.006002503043433172
BX-912,0.00292136484835673,0.001391091547640401,0.004336850013858615,0.004742837892732786,0.008262546427511733,0.006553270087620152,0.008700373455922724,0.006739739402931892,0.005655787409371548,0.0065659275991282575,0.004838427901064924,0.005398732548803465,0.0077761653954703195,0.006769151044480984,0.010614452819434687,0.010668013968652603,0.006520213098313686,0.01195252551187639,0.011613863839862557,0.008663315415391618,0.012756402489583622,0.01107825271880296,0.01423182026885962,0.008646941753825542,0.006817236647476402
VX-11e,0.0027789145672497107,0.002435465719438532,0.003528033841815904,0.0034287741360119156,0.0066540671543844085,0.006646922680423473,0.011408890627009796,0.0037704612792363425,0.004354619190451039,0.0030344467552743904,0.007371887023368628,0.0057640434108007736,0.007956638365381798,0.008781836286278027,0.011630958120372119,0.005154077694403264,0.006975073015889224,0.006642805072884065,0.007909461885780643,0.0065959505056105636,0.010220326642518106,0.005699473859317654,0.01740424064362268,0.01875943831382395,0.009436358383620487
DMSO,0.0002527194735968598,0.0004989613918092054,0.0006812362102618897,0.0006604626965563906,0.000815638039006974,0.0015357902925929624,0.0004973042676212017,0.0006838127840576792,0.0006371977414459996,0.0009182540723463084,0.000700324628804366,0.000888892393753593,0.0012859337343802597,0.0010844228100213046,0.0011943285797223271,0.0010687654331283118,0.0020021866711930937,0.0018981964011470735,0.0018542255256382876,0.001979303924197652,0.0014247240567644235,0.002057499671285549,0.0009112530738505295,0.002178336727050391,0.0010700167690891047
Quizartinib (AC220),0.0032199128690548993,0.0023137637002376642,0.0025264390911341533,0.005943795594364211,0.006430362569462534,0.008125764420886587,0.007676971161032091,0.007327033029687185,0.004692419893675647,0.0051095528432433595,0.005896818513298954,0.007114852519276243,0.00373062122011737,0.007464807688833045,0.011655510375395035,0.008312879841073394,0.006819373078289204,0.00887094862636328,0.007293938441860439,0.009547085962250538,0.00966785464234676,0.010826592460337629,0.011636708866443204,0.01561240265106233,0.012076066924955881
LJI308,0.0014541031050540304,0.002186454281106415,0.0018844321232969288,0.004549899435830014,0.0055070349071282285,0.005673989485353978,0.0039739665489461,0.005206200186952955,0.002831614230278604,0.006343611008806419,0.005977514069861269,0.0060222981384812175,0.007411794151085399,0.008538697231980374,0.009550005191825724,0.009323753654009377,0.007888203796280156,0.007965900166040707,0.008102823918462924,0.011420213333395197,0.010552036448536977,0.0094067550650831,0.007700324602818672,0.007986327127883788,0.009692618477692443
PHT-427,0.001915675063258859,0.002446236795757146,0.004329045553005899,0.004351558318497377,0.004968743489888446,0.006773587034640073,0.003814892401390113,0.005941282266628458,0.004093247376000857,0.005030060864205391,0.005386655073692257,0.004953427910003954,0.006895729537763917,0.008109398259867348,0.00641279676635796,0.006409129123227141,0.0062030839256553135,0.0076002211393027385,0.008448241739867093,0.01259774412067727,0.007958819648930814,0.006728267325720334,0.01090214708431179,0.008137087605210603,0.009919429632318115
BIRB 796 (Doramapimod),0.0016649899343575548,0.0019623640688993032,0.004153906734026826,0.004944189011421847,0.006335930501180762,0.006467349903502398,0.004695849514737755,0.004103417199931395,0.00426011658647262,0.003891424706371405,0.0066168935167884016,0.006526568905484414,0.008093864474611483,0.007944419512723394,0.008211827974541598,0.006797504217462652,0.007091217890051072,0.00828015186568245,0.008334050189406266,0.007160459081585801,0.00518306416481244,0.008999380903474186,0.013043747649646891,0.012665748136439075,0.006518124000382569
AZD8330,0.0017937628345282832,0.0011744900987339507,0.001259720196597716,0.0026983723719985367,0.0040315151022736325,0.0033444893467749126,0.0018244626802698051,0.0031531202679096846,0.0038219663560661765,0.0026826068520819993,0.002957325687105189,0.004112188662039006,0.0035418279362932873,0.004872729533659692,0.004129036192098847,0.0041304190597518005,0.004499185316815197,0.004489379359495355,0.004858672384568194,0.00646453053118405,0.005712861748155564,0.005049192394619902,0.00432784219197097,0.005506592714608145,0.0052643054339402955
GSK461364,0.004137422633308727,0.003843654585020777,0.005701125809608453,0.004383170598423912,0.004170782716772417,0.0054937784629615054,0.005821938059982138,0.007143553320096881,0.0040734530149191045,0.006353079613215854,0.007651312290297993,0.00647769241852308,0.010689289115318645,0.009591924684234646,0.01027481386228786,0.01195085680231878,0.0076354439718214285,0.006131243093559971,0.010559793877618327,0.00877319196050893,0.015980514446119906,0.012626103612915687,0.01769723825206143,0.012820415793022717,0.008464937742164547
BMS-582949,0.003234229734832143,0.0025251273401849447,0.003008469068456489,0.004382180919008921,0.005524845444814448,0.00770666162704509,0.006089678498024576,0.004774715472853532,0.006737615095534223,0.0049715918228169466,0.007423823983108444,0.006415191333332078,0.00747992828780457,0.0074471667176451775,0.006412047918872261,0.010147950164189692,0.005436520372209253,0.009896119174358037,0.006427630807074949,0.012400982239612052,0.01053072082394249,0.008277928081867272,0.009630363256412032,0.013275624675463877,0.01106630777033265
