,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),0.0017522920595956458,0.0013270229180017046,0.0023348719003556226,0.0030016527082575768,0.0028317170677694564,0.0034122014374202867,0.0050448750539054035,0.005382475334411896,0.004363141071496333,0.003886026301852632,0.004615013391937904,0.0038300500396840405,0.0059694248383643225,0.007394936248641321,0.007921919277486993,0.007072210628163101,0.006090592328244595,0.008231289026403021,0.011284185367058538,0.014498887047800705,0.009462433031058985,0.008052636536435875,0.009462581578075249,0.01120072852494913,0.010668718231522437
Y-27632 2HCl,0.0017836214261319414,0.0016580971899533867,0.003187097124306944,0.003342220782673885,0.0053844885360896525,0.006023232936199806,0.005181821215281741,0.0031449365185699193,0.0030743862863031705,0.003932555885050608,0.004253844123713889,0.0054084323025501025,0.004657349314231392,0.008210915622690525,0.00885632942345246,0.00544409636320081,0.006143367644052687,0.003806324192952406,0.009107873861847374,0.0076767096684889555,0.007276330973922305,0.010673712096307481,0.007186955371291629,0.0069837238819846995,0.013460873028249859
Cediranib (AZD2171),0.002589894669648508,0.0022821523368910003,0.0028831622844587585,0.0029959049506951027,0.005923238516966356,0.0037163886612106086,0.006204447410915442,0.004899995886424955,0.005020617048664262,0.005704071289232568,0.005788004897430949,0.005113235732140226,0.0075656214588983115,0.005797933525614879,0.008872612286752615,0.005153232838366236,0.009894622995698132,0.005090449898258268,0.0069449898060344175,0.006375141645075408,0.010081134933632805,0.010647015695166982,0.016394635659397704,0.009552531897848437,0.006646609069550443
Avagacestat (BMS-708163),0.0009859608510971642,0.0026143800548758976,0.0024676955080923367,0.0030982050718551717,0.00398603222899343,0.004235628933343391,0.002877119733378643,0.004578770421733717,0.0035759162196481267,0.005187506447922363,0.008079326074741452,0.006508417530800858,0.005867192814385183,0.004012961343757789,0.004411637808912391,0.006016766069484091,0.006348380634275765,0.009385660221386281,0.01329748216736524,0.0060806089265861354,0.006900931699816886,0.009019995949298174,0.014518476071801503,0.010079234787886329,0.009007414408023212
Motesanib Diphosphate (AMG-706),0.0016075941850610023,0.002495598629152536,0.0023963027713986606,0.003164128023656568,0.005706304983945196,0.005664176203573959,0.006519101815008098,0.003534769983756792,0.005149266304971579,0.008751092607038212,0.00413534037834081,0.006115061895930089,0.005721133514406186,0.011567160340354756,0.007821998679210625,0.006887357951133897,0.009555534817249535,0.005808207645489193,0.007776953354179351,0.009790199043203423,0.008075972733309778,0.01038207566999446,0.010155156485712784,0.007379609570082443,0.012042317530609246
TWS119,0.0018437946731645594,0.00139523156349215,0.0026516076382404373,0.002993741984524432,0.003303903094892577,0.0036706199954000198,0.0034724040993295616,0.002355651183024586,0.00485905861729406,0.003811819747891571,0.004724723310670748,0.00601258356714657,0.005343372696652116,0.00647897835326162,0.006945718652519791,0.009735805912677078,0.004060866475974137,0.011479503090499344,0.00564489366411545,0.009928029592528694,0.007690043616849059,0.008908308625530966,0.01090959316236668,0.009365122371996446,0.01198926700139523
Sunitinib Malate,0.001631242729936943,0.0011236921365978005,0.0013706844275988977,0.0032264198742549695,0.004572313365992106,0.005202565775702256,0.006201204544892646,0.0032623565289901743,0.0022620544263694943,0.002955266205754208,0.0027083563357936657,0.002959387748380757,0.0038189951850739266,0.003004652286091542,0.0032164579063067287,0.002710025987947876,0.004455789916681012,0.00280267587948998,0.0030079419397657475,0.004631431979633464,0.004197469755230186,0.004059164476457356,0.0057398132832029115,0.004345120245277373,0.006926235560489438
AZ 960,0.002141684297385134,0.0018310857673939868,0.0013196710028323655,0.004065192306896477,0.004830441332047052,0.0025779674947026083,0.004804895421215168,0.0035839516902779656,0.0037327584397620784,0.003751640605616959,0.0034928318591834337,0.004100673271847144,0.003344600581657767,0.004724697735057262,0.007495613654099346,0.010271280048202052,0.0076173525414133855,0.005379234754120363,0.010373080023642171,0.006990035667507255,0.008045392037609516,0.007114200353170692,0.010757444008678441,0.008397991390408494,0.0059344627447150645
SL-327,0.002299400259775673,0.004158985308523714,0.00209838413032814,0.004951361861802618,0.004266123579383192,0.005413109874249961,0.006272450903925385,0.005362806032122266,0.005880598748416416,0.004274092527240091,0.00804244532156012,0.0064987034467397465,0.007546509941076453,0.00891270618513417,0.007017682868731292,0.005269880453177137,0.0104215908118498,0.005261657416210507,0.0039176601961240076,0.010679134473727502,0.01309818929067785,0.012061731475580158,0.013828294374574219,0.01439248063208997,0.009906553309417879
MK-0752,0.0023116653040428843,0.0027332436801196657,0.003850063027274199,0.0034516235956291957,0.004324411752270905,0.004649157456461544,0.006493008816616122,0.003542682294791665,0.0044601837910252,0.003905864928249799,0.005596866045800207,0.005402243026160054,0.006116989510637675,0.005930907598267159,0.007846234178877916,0.007566540934969601,0.0061821929856187095,0.009546876645311585,0.009401736536630493,0.006462932292970724,0.007079567511007655,0.010045442481048413,0.008811968888026737,0.012992110737940373,0.006277729228741224
