,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),-0.021580805420357323,-0.01763943115379949,0.03380328117641754,-0.04712875499459321,-0.09087425580916846,0.03414854583504429,0.03472793933360528,-0.01633355572063014,0.04297792813251372,-0.0483658254177335,-0.052167961437307196,0.01622541144961141,-0.005018563157846741,-0.03962188913379424,-0.04093726684086787,-0.031682479292996245,0.0015471234508855978,0.049253780014269256,0.09548538078891347,0.08696409569181542,0.07416810258176684,0.027854592544898298,0.08334364504549127,-0.10007845524511863,-0.12278497295924154
Y-27632 2HCl,0.01608278509681043,-0.004080531441962991,-0.028109622862874172,0.051356552138525066,0.038266861323073324,-0.0011973595306492466,-0.01391713925666036,-0.02763548766370062,0.019504609651649595,-0.0033336148666899754,0.02103848642153142,0.002588984375587596,-0.0492396503983418,-0.0033057623529972277,-0.11966016118668824,-0.005181784870335713,0.04029949826342279,-0.0020445622589071576,0.12418469472986046,0.08294847673363562,0.025199348764015174,0.011254295593674274,-0.014175325340561526,-0.10259097011492058,-0.04179704016551189
Cediranib (AZD2171),0.005399464024258046,0.03182684384393974,-0.044448281011709605,-0.1444421063795916,-0.16761987131675668,0.15568947122106172,0.11008161094075812,0.030229486604110352,0.01932627028074163,-0.04992274924787992,0.013100194135557361,-0.0038667926062765237,-0.003544257688762621,-0.049074832342577625,0.09722168995494108,0.02040103539722219,-0.0771288339180041,0.04343023780993962,0.08633897141174564,0.17325167233915267,0.08620100310721299,0.041898930906408165,-0.26374374750047713,-0.19062550677096912,-0.1923059526108403
Avagacestat (BMS-708163),0.02632831067823947,0.021420029478645887,0.0072061236194090415,-0.06858411402762135,-0.05052725667427542,0.07603692354588498,-0.02810082019889183,0.04557172439239006,-0.04047969176792903,-0.03508448067640078,-0.024174702890823775,0.005686509751690464,0.011343186391741578,0.06772952134693022,0.06624711229656574,0.0033560814197232313,0.03170279122090734,0.014475403970763741,-0.04017508261639684,-0.04948059220743666,0.061906380234370416,-0.021927466716423424,0.0047246620551842896,-0.05388063017046084,-0.06840887271187282
Motesanib Diphosphate (AMG-706),0.006100012157747627,-0.027648554054892603,-0.017209103933750705,-0.03300261436410569,0.031045698936460687,0.027067726955732452,-0.04597050298865944,0.029405261957998613,0.02793403528605906,-0.022707349074088307,-0.02034829957022619,0.034233162697823,-0.014739750977534527,0.001423139460423026,-0.01775826450139181,-0.013496805771778291,0.05243290415312646,0.0037969392995411437,-0.035485426999405476,-0.05812840930289319,0.11628847317170563,-0.03763484245492871,-0.03214426407154038,-0.06742071589776136,-0.08936447883298858
TWS119,0.004364546507391697,-0.006326999494656623,-0.026504863492310758,-0.01575956904776169,0.0021625884992277373,-0.008913641215628352,-0.025994922285938228,0.035514492367046874,-0.011536203390872139,-0.0008661878007784837,0.018864513947491536,-0.03723154984017973,-0.0193341693743515,-0.02129453450571936,0.016403275995979925,-0.05847234442229452,0.024092096453262248,0.022469906517580084,0.04821918923581015,-0.03818653687783268,0.0032151727479160256,-0.006546205855480147,-0.032531928523662774,-0.04355716461414783,-0.06824644153893547
Sunitinib Malate,0.003703020214193842,0.033865491845162535,0.06369442225737205,-0.05979531269530205,-0.11641588811880772,0.12130041057108146,0.1145390918607329,-0.035073539653695335,0.035204623260543286,-0.03353840455260215,0.028324835751881345,-0.010255109961894248,-0.05243827143809201,0.0018750636822647381,0.009541823687226326,-0.008663838232405801,-0.011206014312034288,0.016983910981227198,-0.0078920792350668,0.1128415546349349,0.05200233414441606,0.054501782671682895,-0.050895388574741185,-0.07256294647031254,-0.10704715995685203
AZ 960,-0.011384339350931364,0.010920809945004802,-0.013159823669401865,-0.054409305208957925,-0.006558931340119726,0.050907147725100285,-0.0021110625490854467,0.03263624032896948,-0.018379502084821427,-0.013639907940924812,-0.00543511910132106,0.04702856566942112,0.018881515954892465,0.029218444542489085,0.14432658256493244,0.048832838810970114,0.07549342189536169,0.006340736871867372,-0.028422006558760822,-0.007880668845478129,-0.04377323653575817,0.0019515633780722078,0.03598314744970241,0.004523285454866489,-0.03999330742210678
SL-327,0.02165650099718436,0.021124211958413693,0.026582778139433695,-0.11085062830713555,-0.15803222146335366,0.13690404338010514,0.056916484627029904,0.008280824010628345,0.023287061965521702,-0.014939848852478895,-0.039196931259662185,-0.0021942567482689935,-0.011865048190971525,0.07968511621056172,0.1797236390694103,-0.009064705818853644,0.027238868032469155,-0.022206803457159772,-0.15407844477961602,0.0729804435463842,0.10977181131637473,-0.010077449108507086,-0.038010187861116776,-0.06926152491808749,-0.18243501358516442
MK-0752,0.0038962691298324963,0.0002895360948049881,0.04345955776000925,-0.013326985979708805,-0.0463242084158783,0.017983729130091934,0.03157901281937584,-0.009952963616030246,0.017779570635152085,0.027587185427545124,-0.02245164237186191,-0.006419554093264179,0.0368383893177639,0.05631601305445355,-0.004941809881046638,-0.0037043380509421005,-0.05985996764873518,0.029315065988455614,0.02779297579411568,-0.002445823013487218,0.08947332157335561,-0.04435395110344751,0.0309709739859996,-0.04888448597790694,0.03520551287943472
SU11274,-0.0022626253541922483,-0.005729783307070016,-0.035804838990705565,-0.0217896027987636,0.013382905640086928,0.07604241786738673,-0.04449032533121903,0.04256985874289917,-0.0037090776770409327,-0.02544699698946571,0.01963316545874971,-0.022781162186737182,-0.05452182014574307,0.004933663017564981,0.042001666362616485,0.0806892279528187,0.06997026948021154,0.017291742498660355,-0.014732675523383115,-0.006573300589525972,0.020951549831136278,-0.0020788363539152766,-0.0609897339686571,-2.4921240960144952e-05,-0.023711147162036574
