,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),0.0013968079096051125,0.002439031636687606,0.002087654769149294,0.0030038396453965143,0.002103132644316124,0.005288638775821353,0.005418989003360255,0.0052931000125046234,0.004440179589712784,0.005618923785373955,0.007237081910618655,0.008651098184510715,0.008183471243421675,0.005050652406958135,0.01361220117885947,0.006801960904285023,0.005603490140648756,0.0050455215107512216,0.00623672185679136,0.0064536724565717445,0.009513364477406762,0.0075910141285121125,0.012165067032516621,0.01551295239442422,0.01248214874699038
Y-27632 2HCl,0.0016072895396134596,0.002066169975311611,0.0017747950976418215,0.002746638577549649,0.003055597550513459,0.0026891978734684347,0.0075795014885067565,0.005531488634689618,0.004047529356180365,0.0051351150588709845,0.00846558511198494,0.0051788134753674026,0.007336577134699008,0.005724223265399016,0.0059625902178001445,0.010294143347341494,0.005945265873006789,0.004349295550409812,0.006386359552682295,0.014206399177831317,0.008391855766593721,0.007152444398598788,0.0060330407561126455,0.009566699502854749,0.00632796107419466
Cediranib (AZD2171),0.0014893207567904568,0.003963736560571256,0.0031271672397983562,0.00590955066537599,0.004150404619463244,0.00527685930978214,0.007778729024781705,0.009356355814387832,0.0047206609006850645,0.005090455856099675,0.007072753148362082,0.005544773838624973,0.010972060193499894,0.012142625146239698,0.012200553429238746,0.015197904259018537,0.010490787628202203,0.004998346993688546,0.011411687219666556,0.012315017628042166,0.014279511614836642,0.008240561416872506,0.013318935814612706,0.019042576953369344,0.02249084236718351
Avagacestat (BMS-708163),0.0030198189363143985,0.001372401468904646,0.0020245351967378236,0.0027823367943420932,0.0034478265839302195,0.004051654329309539,0.005578692244269109,0.003834162423215149,0.00622030820810449,0.004559082628537072,0.006553224228022151,0.007587662477762229,0.0057228436154647885,0.008361964642575477,0.011250087387872337,0.006350396735962188,0.009326666042014804,0.007072276211606647,0.006707661350548384,0.009491621803873867,0.011049314090571288,0.012584691765857378,0.010008501106756247,0.009007739003703897,0.009367478306441652
Motesanib Diphosphate (AMG-706),0.00162071382951541,0.002890511975172685,0.0018882660773854136,0.0018627061515025032,0.003477079288821052,0.004131005918299414,0.006159598756967654,0.004040782976641322,0.004322943752764768,0.004723770432274389,0.007003279563847801,0.004541447894950537,0.005646200894121408,0.008083305871769543,0.00802916640597481,0.003578888849892167,0.008124819827121748,0.006517077426825179,0.009425748309835917,0.008355004196363574,0.0033591142989526173,0.0072050999868233006,0.009500392461208717,0.0054981150637349084,0.009565912750397918
TWS119,0.001248733791359454,0.002295945994921119,0.002913272107040653,0.0026193714159593005,0.004854471449512808,0.004196453624029079,0.005690522971870518,0.0039988423532086835,0.004658724892898277,0.005114657683699861,0.002917588774598248,0.003922916379018233,0.003273288355786518,0.0029771454153068714,0.008466964689448629,0.00631419631374243,0.006437351597365482,0.004583341653950455,0.008503130922902185,0.009631874697616675,0.010492950202249362,0.00826857963100572,0.008176065951637917,0.007579317129306175,0.008698358769389953
Sunitinib Malate,0.001520325461553492,0.001824586236035567,0.0028949259692791903,0.0020010064330164227,0.006017662804518853,0.005604816234871058,0.006711710066752357,0.007880340103528222,0.0067977563711907754,0.0066545747545794795,0.008175931093554734,0.007011143704757561,0.007645596405984467,0.00622816618095586,0.008479582014582331,0.008706634784029362,0.007122867109861224,0.005575708403716662,0.01371584263695685,0.005966854531607834,0.008034622939176497,0.007034229758136727,0.009119808036587454,0.006390241743920305,0.011686405465307177
AZ 960,0.0019820592531418478,0.0014901724003766464,0.0029064446812336543,0.0031595398351357933,0.008521236839187521,0.006954829855097814,0.007385504094014253,0.006114531482102377,0.005676849150250248,0.0028814513741132744,0.004680094009668839,0.0036123708813430777,0.005682812454339395,0.0027741473461864855,0.005419776738832351,0.006344309854803401,0.006851998866229177,0.008790582751115827,0.006230766881947593,0.008739839681850615,0.006180336583210744,0.008028360472256364,0.01191233232233917,0.013096386866641213,0.0090227512469914
SL-327,0.001487083510242209,0.003204116576042741,0.0030352804051165575,0.0043487192938004866,0.0029475485444156323,0.0059031495435621925,0.008934073747975162,0.005395587249375133,0.0061558433208620325,0.008335455753763847,0.0048852461499425135,0.00729460765390624,0.007938131992466277,0.0075769616130523685,0.010427181514766105,0.01007434014608491,0.013432744850974065,0.009568952564562395,0.00748998210583149,0.0071858183629392525,0.0069482548336877665,0.009721348187546353,0.008660600058161275,0.012118192987552567,0.015288918802079152
MK-0752,0.001478654976309592,0.002792610285944705,0.0016320692374788602,0.0027333596497366333,0.006206908671815376,0.0061284715295377625,0.004705010641719504,0.004902110324070989,0.003706544895559464,0.005644488086613468,0.004737336091348861,0.004899664229617067,0.007086429672030335,0.004068137156984407,0.004488140683046876,0.004933878625730626,0.0075269391422517875,0.00818258244764145,0.005243771109151917,0.012766278710006851,0.01245448033925591,0.009575814184861475,0.012683472780135839,0.009961044679739975,0.012957215340456185
