,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),-0.010974911687981193,-0.0034388392934459966,0.023322723052497767,0.04543822858980538,0.0018949639911197164,0.04396432755310286,0.03096142593647262,-0.10008775654720599,0.0329367197739638,0.021165872254210093,0.004215359853341402,-0.01539639581367171,-0.05611796468456105,0.04199796888777888,-0.2274318683333802,-0.12334233708306366,-0.12734144944370046,-0.020519796421011517,0.025589519169574672,0.023790027198330427,0.055145291304770826,-0.05523607464486365,0.14291309881580677,-0.03937551339435055,0.011615256647393522
Y-27632 2HCl,0.008206882105165354,-0.012390038118434433,-0.030142984392514477,-0.013240475022194215,0.02831715740004695,-0.0675243545837156,-0.005493774687505262,0.01580836402225145,0.004735200614649761,0.046377315912525655,-0.07399509497403371,-0.0051315211613233444,0.10623491557535567,0.023931380805164222,0.11259368769487965,-0.02254832703181309,-0.08597795803100183,0.007810231167026206,0.02552673267718896,0.06471612206554213,0.05304099062137999,0.029175359993100357,0.01076536900965341,-0.11651577327873412,0.009416623377560343
Cediranib (AZD2171),0.004884409294143161,0.007563017939681879,0.04999136254003894,-0.06821728651842138,-0.05950564458112704,0.03791208770697315,0.05883584169273781,-0.06861729508089136,0.021690955340806343,0.04900553468611298,-0.028694357996508567,-0.0044641692609912065,0.05293245585100639,-0.02716964120101282,0.05909115942783731,-0.027792183849695916,-0.1573685163606425,-0.009459521806254992,-0.0462075941233009,-0.007294384335268573,0.09104113975286272,-0.1163168911766828,0.112424863860936,-0.19796712656294047,-0.053792041011004633
Avagacestat (BMS-708163),-0.01837397635049919,-0.011361147400006951,0.026046314033557106,-0.05618750712235443,-0.04301905637544649,0.021527424062474244,0.07378536893823198,-0.0574835898851526,0.01902742157727755,0.008974465064471693,-0.053434038837461686,0.03485177312149724,0.041546058035246115,0.013380496379945123,0.038106003353862966,0.044026146529637586,-0.12844246512677,-0.002363632728142344,-0.032029442059188236,-0.056160529822125306,0.019200789501996753,-0.020937566123078018,-0.052452230092658814,-0.03063393705535509,0.05079536695195106
Motesanib Diphosphate (AMG-706),-0.011978374634542995,0.002072324594661672,0.01715390423920194,-0.025391026429739054,-0.00014659746185564788,0.003819264427668708,0.052433232326216606,-0.04035199551216635,0.0256421374576866,0.02778035901821436,0.014311756720620215,0.055183830207687044,-0.0005807973296690182,0.04076608916817151,0.010467081974237876,0.024974691075228886,-0.18366833011475298,-0.004360272883381894,-0.10267030470428162,-0.04451893185123664,0.0027964119058071185,-0.03737777151673004,0.02709612360301592,-0.03638800667867627,0.028241858617712057
TWS119,0.005442556146324028,0.05823346880856808,0.08369654071574727,-0.10300748263260828,-0.1892486591044295,0.09459302772452012,0.1826275790739274,-0.0520940768684552,0.007815949301886867,0.012278216336525895,0.02736520872926358,0.0038962273219378535,0.04345289558972405,-0.10885110040178816,0.04720885390324334,0.10536579325415159,-0.0750232379719977,-4.557110867505351e-05,0.04438362831561656,-0.003409357803193687,0.014107208936602991,-0.010412241068001708,-0.046202195756072956,-0.012511250888920387,-0.00015449218942096944
Sunitinib Malate,0.003818850741129676,-0.0178811254402722,0.0064241276124205006,-0.004045813592390884,0.03974205745717442,0.0012815959241760104,-0.005627505418222349,-0.14122134080230872,0.11305025634876494,0.014157048945658937,0.01633420789813893,0.009295399734180908,-0.04383847431710815,-0.0035865782244399124,-0.13835814942602628,-0.10794969436633754,-0.2720518417142042,0.05160836337713336,-0.10546269127132382,0.029817343577217097,0.132286380956515,-0.13235798490090078,0.07766331013374636,-0.10297345593617073,0.028979144974568254
AZ 960,0.036017883266905484,0.03023098097408164,0.019272333313347663,-0.11281289556429808,-0.11078631413067841,0.1765649375670496,0.016475976338737517,-0.02634479045979423,0.01411773954479038,-0.08453299044553607,-0.0266379847825457,-0.010139213915215134,0.0020580099156894812,-0.13958319314330667,-0.10659399337088202,0.015276050169913602,-0.1005797076584635,0.014041761014088341,-0.001173709123396037,-0.0889448349141155,0.02803492593917744,-0.06843223363256537,0.10933206970668843,0.01484365651277838,0.002459531546256422
SL-327,0.020965683931998533,0.02343556856195949,0.030878598224800408,-0.055989035705539425,-0.08635171516450295,0.047894412569812486,0.08138175799075167,-0.06558222338735469,0.0044214832752475465,0.046113969385494565,-0.019264231468619296,0.035355523213675806,0.03396284938749354,-0.07716253659668545,0.06779457426358468,0.027962595624724935,-0.11553871882693345,0.0004490292141838234,-0.04162473137102764,0.012339766246411166,0.06007137779539219,-0.12331244910921706,0.03281829448957893,-0.041638831714583956,-0.023656600341155715
MK-0752,0.0012935292891013167,0.016720379622042165,0.043106132476127344,-0.07407417816415351,-0.11113563656378464,0.05065719920289964,0.16565198953848886,-0.08424398817471371,0.07705483840070024,0.003967718548194694,-0.0028082602005747763,0.0004968514485178793,0.03216161884167385,0.024975456383929732,-0.016871725243336,0.029096899729428,-0.11696146415849477,-0.004898788107582495,-0.05329943945414136,-0.01312623928934207,0.07670787615659104,-0.018264703714779392,-0.03145127309477465,-0.04012425501631601,-0.005234908088770665
SU11274,0.0031817140755059426,0.004828304131048476,0.01006276865956071,0.01790515876010488,0.020303776281441904,0.0327476341120468,0.01769234873849113,-0.06759319170321308,0.051986045061029364,-0.02134793528594252,-0.010514084887652963,-0.0008559952765797777,-0.0029832363304378297,0.04099831086554055,-0.09976145393892527,-0.017685910284392006,-0.07679091091370768,-0.017136608538791356,-0.07461583716186007,0.049690727599959045,0.10923147531567978,0.041515093947447505,0.09621095220257156,-0.06690404698366145,-0.014711635657444497
CHIR-98014,-0.07603017359952259,-0.021098765221110725,0.07338837302779251,-0.2089498617838231,-0.21592167004986768,0.06537328237020619,0.31705930338908433,-0.17090099973336187,0.12695984018234824,-0.09104480373699456,-0.018711297716975307,-0.006944022103876168,0.19483154295816235,-0.00035599665853116414,0.08975559036693681,0.24184036483046048,-0.35088468129873585,-0.011958036178545867,0.19802303544910432,0.09724265980113017,0.07035968837342806,0.027574151874602208,-0.24947259779364309,-0.09325871483817903,0.09046471791679654
Vatalanib (PTK787) 2HCl,0.021395810976079656,0.022828987139692763,0.015521170035408224,-0.09071001287541453,-0.1272480982830443,0.07608988622183883,0.12338255714250361,-0.04102569352216141,0.0006188321277805879,0.05675789040563219,0.01726227038536101,0.022280260042273885,0.038844901027865385,-0.028151214226415956,0.11767905565941769,0.11044151335755766,-0.09039558221788907,0.01267720510553338,0.019621156671387658,-0.003476322696524961,0.027064609586173745,0.013929553576872497,-0.06942869650060407,-0.04148347356516213,0.06987229510617075
WHI-P154,0.018582142135678197,0.01556966945952279,0.013294788500727744,-0.04739483685279704,-0.05666480366833735,0.021756001731098002,0.05253003121019956,-0.013718256533564139,-0.019031362713369963,0.015032052170611645,-0.013518187588834085,-0.019752078930636446,0.0599415744459158,-0.06384856503707075,0.1266694794216123,0.07311742719624356,-0.0527077841891224,-0.0014232436450956128,0.042978513496065476,0.00288674375591322,0.026307637060193435,0.015009668686691633,-0.013827604577464809,-0.017163626246668562,0.0157768771929842
Foretinib (GSK1363089),-0.005071439853012413,0.015971002136022282,-0.009375440512465937,-0.09851369520354626,-0.002579529421902714,0.10425858522884157,-0.0518497863649096,-0.04900238373256778,0.10476559116113793,-0.07333482611107248,-0.031527176634423976,-0.005582369247912355,0.010040358525083627,-0.03329210704818252,-0.04676867139549053,-0.0365187403340282,-0.2397660931448597,0.029595362281035646,-0.17798860808404768,-0.08729292695844586,-0.035887507105676515,-0.034268239876698525,0.10970467657151735,-0.05206136921965583,-0.005280191938187141
IWR-1-endo,0.0043893981084288745,0.004240650443610559,0.098842299584953,-0.0009827229992759976,-0.01642276922356983,-0.007146754890705391,0.1334743051680788,-0.0866114984559127,0.033391600179555656,0.016724557115205083,0.005981009143574431,0.0018922928655436295,0.02213982433977847,-0.01829916883347376,-0.12409176155546094,-0.07066975454548226,-0.14443451994766582,0.02317291901921164,0.05981668105209527,0.08813698310971692,0.0909679748572911,0.03543441101918192,0.038684103488843054,-0.18226113941265262,0.030472087679729108
AT9283,-0.03813081341618048,0.044172698513178295,0.035416749301388516,-0.17518095857605703,-0.34459975467210846,0.05186120416705351,0.4432237756290746,-0.046160179978483186,-0.0248111873219898,-0.04213862445542475,-0.005473278303504008,0.0014978562198204384,0.18895808554471757,-0.19822573925964293,0.1220904983487976,0.3008390193480933,-0.4199768005672572,-0.005417121810226129,0.4766073883159446,0.19268630655682178,-0.090682563250861,0.17269786088759093,-0.43007765492123057,0.08775391753528787,0.05097065078713191
BIO,-0.018285714662671905,-0.010034336479497603,0.04990553263341442,-0.014414697549707398,0.007710105060878854,0.032219144066977075,0.07071760330848417,-0.06929332839896758,0.023550838530871445,-0.048287974706036504,-0.011104815698899737,-0.035847040502567304,-0.0040999786432132845,0.03831239487746017,-0.07932166427820554,-0.04855289788763028,-0.14412974128294914,0.006169508178471767,-0.012192143482128668,0.0646461274011334,0.09483616559778878,0.00944215099282275,0.048409332276170204,-0.14523383517620536,-0.04174244845431318
Lenvatinib (E7080),0.0051784359149128645,0.0005083364883168486,0.035610282458363,-0.04600312666918296,-0.017043270894891376,0.008626723202970029,0.03977926479777456,-0.044124844048496516,-0.017340315198301356,0.016613477005252255,-0.010641409882216474,-0.030921907042275033,0.010212398641334133,-0.09669576259611021,0.023507217551024716,-0.03521315058679923,-0.18251637353719063,0.0264994829888451,0.06493321229931857,0.009215212009226224,0.06626895239365609,-0.044357312130849764,0.05748314205010034,-0.071134726895276,0.023430076402251015
K02288,0.10422729839484768,0.04917370594650599,0.024979150384710568,-0.11886727508033332,-0.16984636237833708,0.07004442376480216,0.07884670781630172,-0.04700402634201374,0.008883421692433831,0.07224417963388949,-0.020259817683427606,-0.014433191032815812,0.07275255903754978,-0.14975812205309744,0.12928478056440018,0.08908741890348285,0.10788177588496295,0.03747361360265815,-0.0077293203042207255,-0.009706657294387659,0.1320685918415675,-0.13079311612454875,0.09895359514332855,-0.10391836420129374,0.01347958326324337
WZ8040,0.02266389489484341,0.025609155110782995,0.030172209116934478,-0.04564552170683418,-0.04664340733344844,-0.0026506497403158713,0.08202818581935403,-0.044132057552481806,0.012243206381068334,0.04478725873682095,0.011200775134058165,0.011284115323270312,0.06381004672168968,-0.10812555835143214,0.053564354718110684,-0.025324250557568005,-0.1045269473164517,-0.012612006909801968,0.05789089314977245,0.10238831519765594,0.0717166093441728,0.005372884977442327,0.054733788771915856,-0.11894253870732777,-0.03529513407457998
