,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),0.004888967023151486,0.0032690431407061448,0.004008435268343156,0.010573277340236203,0.008870612231882432,0.00816490394512072,0.00934051029595857,0.004924067115207318,0.007577778708081776,0.006944486990436771,0.013171273833587014,0.005647623799684661,0.007715222496414203,0.008854394641575856,0.008001240347043082,0.012283593931769827,0.017168207510258923,0.016082845501496034,0.013688565027690664,0.018180987589783013,0.010916270896949768,0.016518800642380704,0.022244444843300907,0.014790356758692813,0.010540954638939616
Y-27632 2HCl,0.00477188707233861,0.0030133393472558663,0.0032666563810252545,0.0069162420937974615,0.008028505582340981,0.0048111103823931,0.007422940310330194,0.004160449322772497,0.007712074448868029,0.004698365859507483,0.01714984921582055,0.004213547285070379,0.007652822293602644,0.008293172675329459,0.009171552426048913,0.011710024319931523,0.009651578140569106,0.023511087940583205,0.011619559158406992,0.01710192826838762,0.010190370606450115,0.008579176192507558,0.017535034876042244,0.011522118150783479,0.011308291736963443
Cediranib (AZD2171),0.0038536938956542743,0.0028228663595953325,0.003435153406341195,0.00744105064270459,0.00785131455721736,0.009128478770810166,0.005065447748617296,0.010900880455422304,0.010719174627190518,0.0052830366755685886,0.012094501003571687,0.004982183446041437,0.00785793345403073,0.00960642810378087,0.01131312053281874,0.012035305652273709,0.015618379771846453,0.019402397218489614,0.008142724157511803,0.022899038526592176,0.021765028059831708,0.01464848089003345,0.014595828815263301,0.01178855139408827,0.018349461530571477
Avagacestat (BMS-708163),0.002960176684637505,0.0015555568122555849,0.0027377093167129576,0.005255530728831495,0.007601843697594877,0.00892405854441958,0.003294841826235536,0.00569511031779377,0.006705149292774658,0.004443492492144394,0.016288210029400875,0.006186567569385602,0.007735200687647728,0.010893617046254496,0.014754070206868891,0.013504623136934651,0.007908757268143708,0.023340863164589935,0.012160891516386366,0.005387039522038873,0.011703985654996796,0.0117247323550958,0.009743785955308937,0.009708717496236278,0.015703089118679524
Motesanib Diphosphate (AMG-706),0.004604358371780978,0.003213201491720339,0.002333192487592357,0.009476350575547611,0.005139016793925394,0.00659129869640635,0.010475421162535619,0.005943641141882931,0.006392515310739095,0.007497609371792537,0.015568334135824027,0.006995030121484916,0.007790951256782206,0.009894502770180728,0.009746559192547214,0.015843679379996815,0.01178053001176374,0.013207090251817205,0.01613858786415482,0.016099317546292728,0.017553474509354947,0.01586236148816818,0.020498601692498092,0.017484626140404004,0.016324401409350826
TWS119,0.004149747524569445,0.0027865949926754157,0.0013292212057788868,0.006891354651728552,0.005941313717893412,0.003557398538928421,0.006505650896165542,0.005234166884238228,0.00917719009406904,0.005567821024787038,0.017606980281290395,0.005324665701820294,0.012339131158785006,0.0120695551029726,0.00741833143648981,0.011822086683103517,0.010657575433506717,0.01766197447995573,0.013627124830928164,0.00805960181081776,0.015884470792076295,0.012034192893227122,0.01650457927467429,0.007176317842919711,0.01883824259179235
Sunitinib Malate,0.002730753219909831,0.002702461098971112,0.0025017666710252127,0.004599002628706193,0.004609547693086888,0.005313659583701361,0.005049096204504549,0.004877602218923313,0.007014289221344097,0.003698085846457433,0.009877648892099019,0.006021657044855999,0.008824102858972485,0.009868358287291015,0.00784999694344769,0.01804727346791166,0.010838725957213555,0.013983742118508613,0.00834119634125382,0.012173509037304532,0.012954110251350097,0.01624098245198805,0.016484502606041795,0.011732208562046448,0.01983312053744372
AZ 960,0.00274584492726635,0.002296056585158421,0.002729328206935575,0.0038879525815301535,0.00427689314402941,0.00480290361298735,0.003932207152119376,0.005179885756482813,0.005031104383344718,0.004543130975443239,0.01014958122772602,0.0032204775260946433,0.005978532404854518,0.006384188196381732,0.006579171403867459,0.005771323484503406,0.007785020184480642,0.00798570170518638,0.01128676343871046,0.006991853051109799,0.010467410394580677,0.00769884398501317,0.004390898139494857,0.008717599741479091,0.014372913739654587
SL-327,0.002361802743971341,0.0025342604242288803,0.00301103100214833,0.006853145263063423,0.0035186865993057388,0.004464515160417307,0.011101688708373249,0.009002270531177884,0.00694469129113825,0.0063566569794346025,0.008034275030950302,0.007277603360075126,0.011297197688730774,0.006923532636470824,0.007239380233528204,0.014272938717873275,0.01532838305695346,0.018862362622180953,0.012556433939297609,0.01304919096403487,0.009021452555599324,0.009637754673553009,0.01026150630975035,0.013366317124082504,0.017128693608714843
MK-0752,0.0045114322131135,0.0015760433648463776,0.0024834593048346037,0.0052785482492340155,0.009866919359655339,0.006411848058254132,0.00731283795754922,0.01032154003522008,0.005858055376150943,0.00464793143740105,0.01700238129831714,0.0030348879694170644,0.00858171487313739,0.005535969030030661,0.00959363089572662,0.024401126107130584,0.009817173324059623,0.02757803463770616,0.013424483369694927,0.012683617508903967,0.008997184177236758,0.01503743455443909,0.019220467164929318,0.013920806105119985,0.02122383963798788
SU11274,0.004619308786846478,0.0046617994677956584,0.0045190628383283745,0.004501024823137919,0.0073849923128715125,0.008322762222499424,0.004763767300176132,0.00566428771428745,0.004596611774514257,0.006565265371293552,0.021866810313443244,0.005890629182922031,0.014387169344906739,0.0066376217611912825,0.009019338875484735,0.012788193435066725,0.012665164115083921,0.024775226688083688,0.01418134279922017,0.011825920693092679,0.01029219964288003,0.006730369701314175,0.012074241343116833,0.0132443085084419,0.013723358493477998
CHIR-98014,0.004853653562711935,0.0031371700355759275,0.0057102578265834395,0.006575508664640053,0.0058374819752825486,0.008055786263493733,0.005204500882277278,0.0050479723630026405,0.006676778292086867,0.006876373568419653,0.020667682364886527,0.003947656152367996,0.014262501716617915,0.015416263514696991,0.009249750188337642,0.021117284689260874,0.011062078978817152,0.02765813037625037,0.014345403723917589,0.018108855031891736,0.02169358317298213,0.009359662582157513,0.022090013817424498,0.012843683110745902,0.01710325925190972
Vatalanib (PTK787) 2HCl,0.004442498394231526,0.002268179954315864,0.003984843301839081,0.00947290283347265,0.005244674741956225,0.007930029509224175,0.008241945658098035,0.0069490810176712405,0.0051968478364051605,0.004176467890357073,0.01260782489938984,0.0043908030323380025,0.011160698078016548,0.012987236198058628,0.010724648682259294,0.017476791091282574,0.012512071420813129,0.013923500354984538,0.009970601207992645,0.01670145363617747,0.016800463271747515,0.017011472588025604,0.018624151133535313,0.013644442916925677,0.02081900978549041
WHI-P154,0.0035949761523761535,0.003033426685130483,0.0030120248889193234,0.006054644774999298,0.006322977564955813,0.003914689538063925,0.005748989212315152,0.007750032029998804,0.009614350630894372,0.0071504152671857,0.007618473361252268,0.006621931467103594,0.006811133158703089,0.00971401362154822,0.005575430693170088,0.009132549204459663,0.01154933710509597,0.011051305746753233,0.012960303659267957,0.01939235184418934,0.013210297376218592,0.014175866460406599,0.011215782893730791,0.01482107742018564,0.00878418181147312
Foretinib (GSK1363089),0.005417341007161368,0.002808003438384445,0.003170264156474281,0.0055828187042452826,0.0049541138009970105,0.007930510584670218,0.0061420794934307936,0.010185639845805198,0.00806650368828758,0.004839568229025005,0.015368041074876595,0.0034378896820078807,0.010377543304668677,0.01046862684359737,0.008640519834009049,0.008434372201211432,0.016990693797927347,0.020458409447586787,0.01562341837298292,0.01796854972569864,0.022341858286124734,0.017589720892284593,0.017460482917563032,0.013423948609318372,0.014501047696540871
IWR-1-endo,0.0025504681807655204,0.002635466218608852,0.003992096357332771,0.006407910938698075,0.004152546149990891,0.0063100589306436215,0.007417734586686391,0.005805075542917563,0.009125534195414328,0.004741805889502925,0.011243979127273299,0.006759687914034085,0.0066350524272457785,0.006500563237840383,0.012663935756649765,0.00758444689147229,0.007806805962730398,0.014209492806700098,0.012549665769534972,0.014617760129289677,0.01329612739699587,0.011510765204052434,0.01740298579588527,0.01302455860277538,0.015500989006575943
AT9283,0.003411981226441812,0.0011802450111326396,0.0030891151387022454,0.005179130186885699,0.00826587720004126,0.005505601477204225,0.006368491140394816,0.004716083757834142,0.006566161202387437,0.003237311685414042,0.013736961403040942,0.00272718251837207,0.004871376413808213,0.008896666189042146,0.007657562200056425,0.017842639319172446,0.008934563777496966,0.02584853837976128,0.013746977340646404,0.012902562181674685,0.01195666625261072,0.00736087647478005,0.016211956767880994,0.014245277802662583,0.01830763066897141
BIO,0.004650554235423964,0.002821794280948257,0.0036320167161854587,0.005601796297612145,0.007580557312625203,0.006717421465922103,0.007493340522713402,0.006213830879041314,0.005056015636570177,0.006561484580433026,0.01491543058823533,0.004107018079951534,0.008000911413643367,0.01012006200488026,0.011319827534320464,0.011257139496473754,0.011302902517132557,0.013604450212343428,0.008329367991388162,0.01262021020812504,0.009038367282608534,0.014631952333007564,0.011417734403504557,0.01656235647002496,0.01947800172479087
Lenvatinib (E7080),0.002391936394450896,0.002079608698417654,0.003792748954138667,0.006855088246148391,0.006353498255660777,0.0073607847580950386,0.004331790455745904,0.008117266126839717,0.005143353701475667,0.002708737376036241,0.016621559153491484,0.0037763686490532135,0.009542679592654106,0.007547471536350256,0.01483797002826257,0.021753172042839327,0.009815438120143153,0.019075028133155522,0.0112782190537166,0.009811424352147456,0.012239496152889351,0.011270921005171974,0.021323117558725294,0.017210503265114606,0.014406022956402077
