,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),-0.029233244577601764,0.02315691933215817,0.02804259980198151,-0.011059557594818591,-0.019131523782185265,-0.0024174458149056493,0.0725640065121615,-0.0627988030565919,0.029172891330621516,0.09193627685191615,-0.053204164232276974,-0.005074894584231855,0.049425962144510796,-0.04249257818619705,-0.06097518167892372,-0.2254959700842778,0.07036125077789446,0.0820822989419774,0.05194471708369044,0.05316942046124758,-0.028158706812197853,0.062182417873588205,0.16659121016216094,-0.13722703715518794,-0.3112784813181736
Y-27632 2HCl,-0.015992702320587818,0.02807505961410084,-0.001637109385880877,0.05135995470770024,-0.07568403741685845,-0.047378349862980354,-0.024214516676025692,0.02096936399896043,-0.015427477453832949,0.08918644123315642,-0.033940768198027244,-0.002565414937518453,0.0020219016809856,0.04993911892338612,-0.009071746238449137,-0.08622030674807332,0.09404373909187234,0.014815374201105031,0.0815403511724374,0.014335370727188507,-0.05169369678998703,0.10212339301029602,0.05011031367962758,-0.1424063533643204,-0.19330072999868936
Cediranib (AZD2171),0.005771171018690776,-0.005222624262021226,0.022104261951539462,-0.05202675438257838,-0.005913129242911167,0.004486054337857469,-0.0005650298652401313,-0.007997958674711746,-0.027481722603888085,0.03631098533893979,-0.014144614644325555,-0.05028431312222368,0.057405477135541214,-0.0640834588729066,0.014952319979295753,-0.13556459605481558,-0.017698973860489478,0.08521029957293505,-0.0031891014205164595,0.03688963520283808,0.046802313699584784,0.052607624409612995,-0.025764333716853893,-0.1674681416443126,0.12048615783714249
Avagacestat (BMS-708163),0.008150596042330618,-0.0365828495922895,0.01086399611325731,-0.004388901518400061,0.034041954984410074,8.495302841675555e-05,-0.020904495081093894,-0.015692650202319892,-0.006934534799013949,-0.0046747137671958395,-0.02229623192484456,0.014579597533241048,0.022993295824465868,-0.006798709518064852,-0.03055551113240858,-0.012434419045262792,0.01593522302032558,-0.007201891198991703,0.004291466228247502,-0.013055217411577568,-0.09140027426752562,0.12831399466866272,-0.051993722193939385,-0.07251970017293283,0.05956308251503899
Motesanib Diphosphate (AMG-706),-0.036276173878590875,0.03099652242956366,0.003999754638243076,0.03146087711135433,-0.055240918023603425,-0.014187633714304076,0.07312298933512705,-0.04913252681292799,0.06871074517518212,0.018844014607045628,-0.10487641076641471,-0.010163828155204922,-0.026466578496113807,0.11140008972446439,-0.03866710091569684,-0.040441294219736953,0.10008055477046587,-0.07810282630688625,0.2863507117001675,0.05102187729490519,-0.1968227385897846,0.07812575653567988,0.02875589565780387,-0.007258994126971405,-0.3281231978331814
TWS119,-0.002114494775544872,-0.006844608903298523,0.015191860681793724,-0.009431435783087288,0.03867578667464451,0.030590533769187363,0.05553927952347019,-0.02304114268130657,0.01460309295218678,0.016315260329187974,-0.013202401696923358,0.0007574910749403039,0.015190583349566633,-0.024511643786971415,0.05326275829863612,-0.04583636087890841,0.029605110454592253,0.07455340145785068,-0.0023925461766695346,0.05228088320138976,-0.046070208432521895,0.02255022938921243,-0.030054940359275206,-0.007186863707068533,-0.0935296257250263
Sunitinib Malate,-0.02466871418447971,0.028807859034132376,-0.008953777660016843,0.002040258414339542,-0.02641098846997898,-0.025951828571406543,0.06016646228838657,0.030709417088229142,0.019142499487955388,0.03049608316691645,-0.0694903766078844,0.009196370271849727,0.02665229636463772,-0.05911633216363545,0.09193737195448731,-0.08915392875960287,0.049577669533428105,-0.020307476782329546,0.26140614384905936,0.12791207157920795,-0.18062420327577283,0.13088763929805589,0.036811196488583935,-0.02005001229251319,-0.23669553366612778
AZ 960,0.0034626115584824356,-0.03493700786703814,-0.012097393556313858,-0.05244219935001269,0.0654549470469429,0.028380059477670222,0.0003843257784359086,-0.004551115572457414,-0.03472720973211371,-0.020240648674028208,-0.0397042071951025,-0.019745054465491383,-0.009768218495669941,-0.002058736474703585,0.007734709721852856,0.015919979700733174,-0.06733317763807621,-0.08632277949108937,-0.039138913977801885,0.05973748757747142,-0.10067233901417616,0.025270606664359707,-0.17347675688541134,-0.004728317537998113,0.07897410324250367
SL-327,-0.023182624565900145,0.0075398725947618634,0.034985654936771284,0.005366556900572516,-0.010602392606867165,0.00010045199739453384,0.0815887216201983,-0.02182046365136457,0.016987303379331128,0.05745862604630867,-0.06901505591260394,-0.006316168051736575,0.012782334158649,-0.06587203833124003,-0.05846528177560641,-0.1452878580247483,0.07490227584526576,0.013849404149119619,0.13104904913594514,0.036263143676405235,-0.07565391629415132,0.11044635534446694,0.0848023597753565,-0.13883408935008776,-0.12286294678990106
MK-0752,-0.044663263526919364,0.05386563479231168,0.022369578781413994,0.08319582540496903,-0.07521960805857172,-0.04745981852828567,0.06289439770337597,-0.04130604727743216,0.06737262722167957,0.05131576417752128,-0.10655700520074521,-0.009699962392972248,0.025590604176007347,0.1494685165175654,-0.02405961699914883,-0.10571609178771144,0.15898727667460869,0.020435787083147642,0.1392864623113228,0.051641590412819016,-0.040637932001218804,-0.02911564102689134,0.12949599675647055,-0.04800905027469854,-0.26164222143877663
SU11274,-0.04325382653003958,0.04985074692195722,0.02018172102844883,0.025338853768449826,-0.08385245680732313,-0.008823450464591938,0.0807177958386934,-0.01645453962941402,0.004945569881362671,0.01954182394020156,-0.09673838267228506,0.018012671302016166,-0.03869128144725435,0.03933533979982384,-0.06140927160510641,-0.03487788865174376,0.13897553386349332,-0.010213575067199155,0.2083769398331845,0.08967689330245787,-0.18424470698360976,0.03350755135932604,0.24287241266900442,-0.09743583872583524,-0.34117878880962366
CHIR-98014,0.05022647007822183,-0.059864831550208296,0.035171912935992644,-0.3042932519979055,0.14563419170389721,0.1517765057519267,0.1632482092114265,0.005781770665368384,-0.09216599709078968,-0.05943919720852746,-0.05993072267463819,-0.03340911913035333,0.07803645539515128,-0.29344864140435656,0.2980115621908787,0.10908523773910309,-0.43772470863873,-0.11580930156328106,-0.09266668820665427,-0.15298622428259906,-0.34014812745537204,0.25443004267526026,-0.4478823449928709,0.15410973010873605,0.03771629268474206
Vatalanib (PTK787) 2HCl,-0.03724046258103536,0.027320662101648668,-0.013414836836146474,0.008855719095266903,-0.021782731221460648,-0.014835876759111234,0.06401441753140866,-0.02636070449973838,0.04222737808405294,0.0892902861360961,-0.10642586368441928,-0.015640566489373335,-0.005451859739025648,0.04351904967366688,-0.031577594263271294,-0.006923225945472622,0.12017212181000743,-0.07015941166547862,0.1208159478556505,0.016747888772767137,-0.12519513023713805,0.06036234370977561,0.044708071383276794,-0.03383140910712444,-0.12411844562696439
WHI-P154,-0.04768431354575275,0.05644755843578738,-0.01626567123002554,0.014984406669514738,-0.06499086175858378,-0.036998650174145754,0.047969800005468466,0.013013358624353544,-0.007352457714640092,0.038530655244640014,-0.10551439926394372,0.033149806381066176,-0.013528021165982118,0.04418484620671723,0.02782666306001092,-0.0026669083943838064,0.1153761695549295,-0.0967825730614711,0.15199853755724357,0.06482761381514271,-0.07286690493918375,-0.016530980912560406,0.10545330038710914,0.050535641518917596,-0.11916873314709628
Foretinib (GSK1363089),-0.02035718818673061,0.004161948197916936,-0.04828932348063874,-0.1272725222363678,0.04344679768752631,-0.08363820719196438,0.07609229380741266,-0.009892037936834722,-0.003622569528513968,0.07895421268039053,-0.04285113066217516,-0.004965206259025797,0.1307738670564449,0.0074280379562326835,0.17660303397469887,0.027701138257676942,-0.045851482191354695,0.07264441588383383,0.20176741386383665,-0.021597683843856443,-0.21551918007673207,0.12420219785798665,-0.10929466620691244,0.16566860480456955,0.07027290840353381
IWR-1-endo,-0.047526398097589725,0.008036468222387799,-0.007888290212998337,0.04237494261740077,0.003244944483583719,-0.050789409707052514,0.06436277338951088,-0.018553900496117985,0.04143467020708687,-0.009086550523567292,-0.127425555345705,0.02850779448585314,-0.002654069138801117,0.1138932102336867,0.003504558815205787,-0.0736627810276613,0.0962654618614627,-0.10258841510227275,0.19071041564769092,0.07075335756514324,-0.08558049619238206,0.018793585635320048,0.08377987825938477,0.011574001040502256,-0.10140889332778084
AT9283,-0.019286525973557143,0.009108654450434663,0.048600818856143,-0.25248493501962027,-0.003792209233367417,0.06962324523060168,0.27265076675918565,-0.0056294150019834555,-0.07259343776395426,-0.05155280362756244,-0.07525445765821744,-0.03220056739096784,0.19070096539629097,-0.25269522930080557,0.1847180551775537,0.09319356585962976,-0.4384259246438374,0.021411906271159957,0.3759229342464006,0.21727499083979498,-0.47706047319376754,0.43141802581900246,-0.5553375653541991,0.14280219015297882,0.02449054374931481
