,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),0.034267889711992336,-0.04096104440037115,-0.05809955093862751,-0.16709807257541187,0.13024532248688503,0.04126301838253546,-0.01060701066242829,-0.004190831513196931,-0.0577946163951261,-0.03862957883047291,0.06049183138434424,-0.023542269379598947,-0.02495107785370138,0.04033817184612893,0.11448293199150997,0.04297839628582291,-0.22056422050739247,0.032324922872752085,-0.24159100421924062,-0.11948430398958235,0.12278470001082639,-0.08829375514484372,0.03218279774197293,-0.003570063487937484,-0.09150498175034251
Y-27632 2HCl,0.007060817638564853,-0.010810687913496349,-0.017892182865380572,-0.029824129066100102,0.013728379942773098,0.006226343620256329,-0.03337312701538509,0.042501388674827834,-0.048541139007601444,-0.021754331479132923,0.016734352063743352,-0.029023929408004266,-0.0037235049714860026,0.04958255357550296,0.009143632928669982,-0.10700687206960025,-0.05189751423127562,0.04505949226728836,-0.18334292582554276,-0.020673808660931842,-0.016210586563767955,-0.0173366337415795,-0.12917231852081712,-0.03229602632961941,0.07869649779976642
Cediranib (AZD2171),0.04997469245684473,-0.022956153734526228,-0.012109986920239138,0.002414086093834588,0.04945738695316545,0.07609271412832128,-0.07350918940877474,-0.04908015686340238,0.02316634801383515,-0.08066469825746629,0.12920143072020426,-0.01762688474843679,0.00855464535649648,0.0821323515209594,-0.04478370947683249,0.11351769549561794,-0.02327669152106455,0.03618902838366365,-0.18891629929641435,-0.10630808580434561,0.14994706548470144,-0.1294825015725356,-0.07995104012507245,0.06623624059130202,0.027874471789559034
Avagacestat (BMS-708163),0.07755037160207624,-0.06709544924196661,-0.03295487276991099,-0.12535381017946157,0.10332756631736714,0.10671696730777144,-0.025786280069075594,-0.02791895346707888,-0.07892642323021305,-0.05265576787876749,0.14111303472573705,-0.026215846059790947,-0.10041895325959058,0.013739245215532075,0.02990988571025503,0.20993173854428943,-0.2718981309910271,-0.08468120293245726,-0.41029681915782285,-0.034545686598003646,0.016141276934789176,0.013763185502289188,-0.343762642528726,0.025998971468141396,0.1190240293106001
Motesanib Diphosphate (AMG-706),0.0631932047467417,-0.05293581760319588,-0.03752539667502844,-0.056064513450266903,0.09419050092142549,0.05103683674350632,-0.036056615794603855,-0.0017464419619238098,-0.050374944263794894,-0.0945911603405458,0.10776344393636213,0.012380652779437404,-0.11981184511887748,0.23816112138370213,0.013625314021379935,0.09464035214480962,-0.16380785752694346,0.04286311106071085,-0.16191737808695544,-0.022007022783982866,0.025878377006498803,-0.035165860758364684,-0.16079108612156504,-0.0024683983488253468,-0.04313839307531425
TWS119,0.026107397745060528,-0.02436282379197069,-0.01884870552211009,-0.047050278953321215,0.0660038835188393,-0.0026454788047574804,-0.07023337545858913,0.002505236484357637,-0.013929604628863982,-0.03338392448016227,0.04828170156155248,-0.005211428977703736,0.034718012778460455,0.005991400288064065,0.012709653519203548,0.007908869693734843,-0.06776284450326943,0.09646196835733808,-0.1284803396822865,-0.019721576122736402,0.0011654965116640913,-0.06163388276576128,-0.04927019922485074,0.052342295976185935,0.15944281561834586
Sunitinib Malate,0.03693130815380892,-0.02423175942935552,0.08471324615769356,-0.049629735509936754,0.02939819956350021,0.11928364518140402,0.009175215927669114,-0.006388834849162493,-0.011306925871765502,-0.07999543445639071,0.020566825230170303,0.006448350987627356,-0.0905250103804171,0.057276410512805166,-0.07045926525453376,0.11413942138875847,-0.1617104974523965,-0.029292816445381308,-0.034224726455524164,-0.030286746234894385,0.0934267267054785,0.07757009943910298,-0.11706522437842479,-0.06660058995590643,-0.0451795077478776
AZ 960,0.06183781214465992,-0.06406914433441142,0.008023989270300378,-0.12054633334749336,0.1481789485922721,0.06971282032759048,0.07871897978626688,-0.006116792797567315,-0.049770556317246736,-0.07180587327193484,0.012942351433694863,-0.006793514147736911,-0.17016401962678393,0.0791547935750407,0.09003436722496513,0.08887640822275213,-0.2683580865275928,-0.15864134141154318,-0.1854229805929435,-0.0221311848268601,0.06876065575804223,-0.05984715372294421,-0.1639187250407758,-0.09139566172224615,-0.0536009216356923
SL-327,0.047026194367527745,-0.03672195249336725,0.03279354303734417,-0.21463984436042488,0.09463519269008934,0.06903971899674237,-0.027577731345066293,-0.04598557688739431,-0.007252242441639137,-0.031120823234950086,0.14921265153140595,0.01720407009418317,-0.07329447371398767,-0.011261888580037611,-0.024641029481174616,0.18327806975049973,-0.24217203656226954,0.004918558737780829,-0.05975236491857805,-0.089612306243476,0.12264338740904572,-0.086867133762473,-0.18800261775815888,0.07106372383040728,-0.056901047855310735
MK-0752,0.050596506990289426,-0.04235177741018655,-0.0016562993140680576,-0.08733181703710675,0.08783112358805165,0.05106434634608863,-0.011298405585359236,0.029961315113398605,-0.06900664835887092,-0.04545607016972096,0.022621822179950533,0.0013136422386990376,-0.087845849587697,0.06107300916420033,0.08117604033960095,0.1342537545505358,-0.26520204377466416,-0.16203086352011914,-0.17890506832278694,-0.035400855425461,-0.07297709388242345,0.018647333479503612,-0.24140679395189468,-0.040656830306848,0.18301467932357193
