,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Taselisib__1.0,0.002184774374412021,0.003849512518833518,0.0055800479028647034,0.007989316044035822,0.007965035874339972,0.007806868032378944,0.008569556421769577,0.009436488174133046,0.008891606922201088,0.011399579028503479,0.009124483240687783,0.006447930022986413,0.005933220979486629,0.012130291054253117,0.01578043705660653,0.014256786804339535,0.020696914765468952,0.017178363973246177,0.014231911511236754,0.02185513465157636,0.013935078331480114,0.02206784381269441,0.015823088951947027,0.014419134518562603,0.018176816895935657
Defactinib__0.0016,0.0050479214243979225,0.003496998382405492,0.0039020055999413423,0.004882205473605317,0.009668792758681245,0.008160262873278472,0.013062575891828082,0.00940692793418947,0.008383248170243695,0.006076827896353611,0.02310515997037126,0.008758088000070037,0.016046812250079284,0.011276187597242545,0.009400720312253717,0.030972299747758354,0.014420379749562773,0.03285348120406116,0.019042342706253365,0.017354571502485195,0.021151557439987638,0.01964130176402093,0.014498867094937863,0.011663169347331635,0.020355681270458628
YM155__0.04,0.003967326728146324,0.0027470591227365566,0.00401027526969599,0.008217840932124704,0.008636626337191613,0.008339208032698438,0.008009691419061592,0.010447675948100426,0.006129190681022768,0.008228418463467514,0.02228496591692518,0.007075307553232962,0.012614967931875373,0.007885945893464029,0.015680842189842958,0.014982756603788956,0.01522216748621119,0.021606991025325838,0.012682470548639852,0.014998836907192083,0.01369625359698074,0.015618329572041312,0.009527332157365667,0.01809159510689335,0.02253788277911909
Irinotecan mit 5-FU + Gefitinib__0.008,0.0026112072811246235,0.003834356682122736,0.008400522739183626,0.007628130245797563,0.009008874622553788,0.006905298477005885,0.010355528522713323,0.015348414973712421,0.013815085958537724,0.0058106534482092196,0.019931300964914744,0.005819603039048736,0.014460523548616296,0.01523472029933448,0.01507110481674267,0.01760456877326147,0.013839079686062903,0.02842433954135934,0.013138796865098671,0.02030346827529266,0.016896601714581905,0.015018642419670885,0.018563954708968197,0.02082026517521245,0.02492358776642939
Volasertib__0.04,0.0048521828852354015,0.0029745935070876243,0.0027240357915860733,0.008340197679935449,0.005810552712659222,0.005985711184524243,0.008755227593311187,0.008839155510134825,0.007938956702897059,0.006644191554650447,0.012939393254031992,0.004537447108702554,0.008610522241019726,0.00956813672986189,0.010382543447975099,0.02392268304785258,0.014079621690438346,0.015792128051601354,0.011858655644797616,0.015462036572751425,0.012301131124342708,0.016912611025577177,0.021614169618729088,0.011519425647432477,0.021382197938721176
Gemcitabine__0.04,0.003631743625660041,0.004223330837202184,0.004617305977207774,0.008849617744373251,0.005792811965811356,0.005523409471929131,0.0077461190392865776,0.00674476026617892,0.004189069727486311,0.006828641243571203,0.01053631548962226,0.005563734921821951,0.008979352189026717,0.010121466493189778,0.006992108660017091,0.008007840871931207,0.00766301847086383,0.017184643742655308,0.018567287955249062,0.0129305354676367,0.014425708333910495,0.016043209386429624,0.02202227314718516,0.013280150038478749,0.022496621371885576
Bexaroten__0.04,0.002644698624567113,0.002869683287507226,0.003436869734207252,0.005083015421823661,0.006089161921825929,0.007197404344455455,0.004690835324466163,0.005002749247374605,0.005123243421534616,0.00886191398303958,0.009974207537581662,0.0035334719502799145,0.010460138169313047,0.0070191513841480185,0.012756391539486073,0.016083989837565225,0.009176743252882135,0.01953950325839962,0.013490488626646603,0.00965507495969498,0.016366449156635435,0.020432306022966872,0.026724651586728633,0.016056561855941252,0.01988233867419869
Dasatinib__0.008,0.006420378524235983,0.005309042058486847,0.005931201261854338,0.00891631490278742,0.013761521396974287,0.00824824166677598,0.010541136579871399,0.009407018762960058,0.01223593661339364,0.005618615946436204,0.01629392041723585,0.0055162249863299545,0.00807442025177308,0.010608914501380406,0.016370757338897174,0.022338926676102544,0.01225908838679611,0.021028487422876094,0.017019569543035896,0.02045099506036819,0.020807160667761056,0.015694031985027293,0.029615695955226683,0.012766344671623655,0.018725479922093044
Staurosporine_500nM,0.003391008110919319,0.002672691324120192,0.001987322219596645,0.005678096308603675,0.005464870239063272,0.006439941516329382,0.006922803075273636,0.008751412467002779,0.008313349177924076,0.00721860030602385,0.012902624533011267,0.0034607895562885817,0.010456751974399827,0.008126891661960348,0.019048085645741113,0.017562046612840068,0.013465219062016386,0.023802203174420732,0.021784584398158162,0.018139584427667308,0.01802195522203354,0.01411727939067076,0.01805192477541261,0.014369799423048073,0.02197100371531379
Palbociclib__0.0016,0.0030035850121037534,0.002391218366432249,0.004437571661050893,0.007385519229741308,0.0030596642039558176,0.006315716201861553,0.006696594680586933,0.006955502541417835,0.006997233750494615,0.009052608034775124,0.01599055358570791,0.006353341948213462,0.012991655064044426,0.017342376537415848,0.00903955440452752,0.019922764753443952,0.015228060314013454,0.02294833985785861,0.019521618554370415,0.009306757794149087,0.023342948866320698,0.01722609744392861,0.017291224643620928,0.01633430962893325,0.013114494541998235
