,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Taselisib__1.0,0.001140716054987119,0.0008898876636750296,0.0009262307214699541,0.001371221948520886,0.0018157558809313934,0.00205083850435563,0.002546920810930379,0.0023970013937860144,0.0020823342488570317,0.0018834340187223488,0.002062439092572757,0.001607627925175724,0.003489927808602196,0.0032019213171116407,0.003332113608422886,0.0031029937782196377,0.0038772614332713124,0.0043210088542317655,0.0031412296279779216,0.00622534347072703,0.006423283536689048,0.00465166876304996,0.005323584132023274,0.0037646278955461663,0.007634963361468604
Defactinib__0.0016,0.0034692244830595554,0.0031696849551542316,0.003591317178160569,0.004733882699601487,0.0062447074144014875,0.004919920507742478,0.00844762881444053,0.003542584041956147,0.004738048965019881,0.005249709058588511,0.008651488550101519,0.004168264069633314,0.008193157898625235,0.008631226924864925,0.007373833986785831,0.013368934961961594,0.005796833433106264,0.011463284854277589,0.0074587054648154755,0.01097599224126251,0.008818133833748862,0.012970169927422727,0.01370641276462984,0.00928131102360367,0.015721272360736067
YM155__0.04,0.0023627275608046087,0.002768846998012558,0.0027188450587424156,0.004420543482386918,0.0065943507272335925,0.007593688245230194,0.008976245673512576,0.0044952473962612234,0.006632034103018679,0.005548511436668557,0.010022308371747253,0.005677386274897293,0.010496455588120169,0.01211411796615197,0.01613440903038553,0.029253392178366675,0.013054132595186403,0.009795570640687479,0.010240164278755652,0.010940736741509421,0.018255878231670644,0.013607716837939737,0.01881973283413901,0.01441468380072885,0.017805596069519217
Irinotecan mit 5-FU + Gefitinib__0.008,0.0026001671648207022,0.0030780523164766157,0.0038357672296761183,0.007059736314272077,0.0028170142313971806,0.004047030145387292,0.006703639371105562,0.005040844449317443,0.005378665756737018,0.0046748249937918025,0.00744127405481751,0.004794185578131526,0.0064638952861871685,0.007124903088590409,0.014033003177581894,0.010083738861798313,0.012105114095129592,0.010667109908345074,0.00933130740530174,0.006283522773236028,0.00940238303437603,0.00572334666168083,0.014723610585933923,0.012746767653862047,0.01698710439756836
Volasertib__0.04,0.0024726080501445273,0.002869025095908272,0.0045616683432150385,0.00407091877691955,0.00458832333601689,0.002569184346737603,0.003959387884409893,0.0050552043305102734,0.005992471906252088,0.005935909742076779,0.006830947897175107,0.0048211290224511195,0.007521459279692933,0.008686712012580769,0.005732297987231735,0.011317936718495878,0.011179644954099456,0.006988315575367116,0.007209464030990053,0.010484100701855771,0.01609470470088838,0.014561275459208435,0.00929127766322289,0.013789545391700816,0.015281250642945157
Gemcitabine__0.04,0.0009255086127985119,0.001251503987010694,0.0015718096002538522,0.00237828333446668,0.0026728760724255896,0.002067107954714944,0.0018780067227582627,0.002341404472465735,0.002997653086309718,0.0021013482029381067,0.003334467275966873,0.00301957167434952,0.0031109415736324084,0.003153706714844093,0.0044359607986203,0.004805187953670923,0.006693035345768743,0.003540372983134292,0.0042588031264220675,0.007307010983448993,0.004743719157329834,0.004661293364850251,0.005333039602086422,0.008111880807674944,0.008170569751698296
Bexaroten__0.04,0.002023352077429549,0.00144234052700015,0.005754321077016649,0.001925582420660792,0.00284312657045799,0.003964480610947208,0.00338382191714449,0.006383080005366866,0.0032016859704042766,0.004863424797308629,0.01097073504667119,0.005050078353529531,0.009035401270966662,0.01156282774586836,0.010582199806294214,0.007882825543999775,0.011977006591244338,0.009671699845563719,0.006974616199297822,0.011828748575225508,0.013903002418186311,0.011061746922212188,0.009876135772560739,0.013172912444476992,0.014835222066471154
Dasatinib__0.008,0.0018708761151770119,0.002926111330729596,0.004117552916698459,0.005700539411346773,0.0033825393551824077,0.0035408398512710875,0.006632648631601855,0.003813549043281953,0.004284484687123233,0.009744983058144897,0.00783570436370604,0.005214857173383929,0.005361047863180761,0.007697590090487431,0.011412998900092342,0.014315866207902782,0.008416917249909096,0.006314367173393745,0.011046838605566914,0.007210784344820747,0.009893989058897818,0.020161020172881405,0.018698401298678734,0.010052868611039356,0.010289647307838818
Staurosporine_500nM,0.0015011307329746908,0.0020753370686043544,0.00331508624582907,0.003839701917702144,0.005513619682108096,0.0031143007664672087,0.006426778443076266,0.004545081644645445,0.006196878666927512,0.0069232979482837815,0.007559023948423202,0.0029438423569317137,0.004177730795638181,0.004590008151775673,0.005341752251494342,0.011504317049176344,0.004127967722715429,0.004295510321199298,0.006758868337217649,0.012425390815237159,0.009620631349253185,0.010386566793267459,0.007967073225657222,0.018238991790645965,0.01857439539748847
Palbociclib__0.0016,0.0015101457024972898,0.002608766785393836,0.0022062065272392597,0.0036975720274181243,0.006109839986433507,0.0035163299918001757,0.007952036767856267,0.006023875851378067,0.0059400003715262455,0.0034799457640544203,0.009596676266917964,0.004713334803541432,0.005846568427464856,0.0052955785537645485,0.004817857130021395,0.010874796614986254,0.012495415635809571,0.0066577675629010125,0.010184967621031495,0.007549973134401791,0.012108663195736065,0.012309339510007952,0.009996416817382042,0.011765800805437796,0.01226106593025586
Vinblastin__0.0016,0.002452399007920115,0.0026270419726733114,0.0038089787409854806,0.004350257697665756,0.005064962125887328,0.003741538803147386,0.00379682345448185,0.0037908627575200292,0.004812036065864015,0.005199093458949258,0.00833352423395693,0.004601358305970897,0.008835479217064481,0.00632452931316453,0.012576296414918205,0.013907534542543419,0.017463574696011827,0.012071603320973828,0.013362556071896747,0.014100030007668872,0.01725637055164442,0.014575877286533775,0.010770099644315507,0.01464767964019607,0.011450121048067662
Vinblastin__0.2,0.0012464023887890753,0.0008617673870101026,0.0018709227559989656,0.0017473782419673773,0.0023586139139423266,0.0029511902482274575,0.004379814134642405,0.0020932289937003437,0.0019174669288174859,0.0019607072756374403,0.0034507886255706883,0.0016381269947972972,0.004392794911789076,0.006206204869554292,0.004912256907837716,0.009736314600087056,0.00429170251791584,0.005711253803193348,0.004793679945653064,0.0036230019698193046,0.006514373924698799,0.004835565723205186,0.006797343051194423,0.004968549955356472,0.005063872257942352
Irinotecan mit 5-FU__0.0016,0.002215597534300545,0.003033824062574963,0.0027093988711385172,0.0037539792860582766,0.00550848056215235,0.002418608331499142,0.003608010240008162,0.004065237650420637,0.003355322996245769,0.004970687985647489,0.008020409510863961,0.003500999590114693,0.007158854597909419,0.010185340356724028,0.007525635626549321,0.004302396971370618,0.01044400462895731,0.0071902319762083096,0.007926510905335315,0.008040186286668064,0.00641642545861022,0.012201644738466294,0.010782214532453272,0.009052166833432154,0.008237114745967654
YM155__1.0,0.0019455522155829071,0.0032011294213912895,0.0042917675816036656,0.003976633701958686,0.007354123491122793,0.00435679068016126,0.010695998102983204,0.0050687781631453075,0.005507953204746892,0.006540602112672936,0.007025848443892889,0.005645916380564868,0.008732294027572347,0.009012852144238257,0.007033685230769767,0.012958695224489346,0.010363039343589455,0.01143562329648689,0.004582182783495679,0.015605667116445208,0.013908503115824705,0.017074146056190266,0.015989149639306467,0.011205054873575667,0.024732149468723978
Irinotecan / SN-38__0.2,0.0008343504759107676,0.0006402640324391879,0.0006572041870220147,0.0009100799123986664,0.0007661427821315658,0.0012392289321934004,0.0009173651859123022,0.0010258475533229338,0.0011778516411792377,0.0010974105741014372,0.0016374997366328985,0.0007644435905751397,0.0014496012824531397,0.0012748626794146733,0.0008676786797881552,0.0012312780646409264,0.0011869780424950231,0.0017781245773457637,0.0015304438767289087,0.0012137753090339736,0.0016069569214231764,0.0021036239678843037,0.001025194672858702,0.0008067971438124248,0.0014318584813472427
Dabrafenib with Trametinib__0.04,0.0019165098525133022,0.002270952000190702,0.004310861618568656,0.001864433312456058,0.005480227099226967,0.0038308733110191725,0.007686405600586937,0.0023336979200757986,0.002993988460775324,0.00649530835475467,0.007633803149466706,0.007614946969642043,0.007098007268750179,0.00471918064067491,0.006183307328330864,0.017625549243780837,0.008890082743929828,0.008463578518127223,0.01204855227858953,0.016802933944772214,0.008344659148120916,0.014031769376003042,0.012640684296765056,0.009433287646618225,0.020036360384394995
DMSO,0.00032177924989872607,0.0002547674396665586,0.0003674552446603649,0.0005467972367125017,0.00034223813055381345,0.0003935441187892816,0.0013627273840518784,0.0008912487492275054,0.0006600462837264158,0.0006794162456068826,0.0011893832219217419,0.0006941065939038611,0.0010755417835532379,0.000773995713711125,0.000883650647503149,0.000876665542914102,0.0007377648972226905,0.001681438439259724,0.000808868144071718,0.0018821435356004752,0.0013237408902221424,0.0010724758967050585,0.0016828283115486664,0.001301308864298383,0.0015105709018081947
AZD 4547__0.2,0.004939713138278645,0.003215296780140506,0.003495622848533484,0.005052693586989412,0.0039616252594447425,0.004482132173999885,0.009637480377837394,0.006332958403060558,0.005695080382897944,0.002736650570516983,0.013801303484815475,0.005304824963382452,0.0068241212254526035,0.0067597889669955575,0.00988491520387827,0.013245654275679102,0.007173429730745804,0.007307545806631917,0.0058258166471153415,0.012342679983110118,0.012978681827302618,0.013934351339337231,0.008940964808189383,0.012987106510033373,0.015173912423819208
Afatinib__0.008,0.0025858285280803152,0.0036020388970548563,0.00234176322931355,0.003502532099101098,0.0035184693341484483,0.0034119422740486235,0.005883022968196403,0.005269286121320098,0.003593799430615169,0.00619413108498779,0.007730205407750341,0.004733097601852538,0.004839198550965694,0.007443727920796059,0.008134855235259012,0.015582895060820218,0.009728604489872998,0.011369877592375096,0.0072179340540133525,0.012321370955541316,0.015321983394515622,0.013352124810693347,0.01531174592430455,0.016792558377644345,0.014522572513021284
ALISERTIB__0.008,0.002796297091296415,0.0028935506608707947,0.0032003531078349822,0.004843620356403291,0.0041772327021662925,0.004374071238700714,0.00910367560916312,0.005853812270261522,0.0058800916484028935,0.005631252438709725,0.0064427592077885435,0.003683013512679094,0.007503416119577045,0.00789166123429379,0.008116846897026296,0.013267837123638429,0.009984372531477732,0.007015637801714008,0.009833424656619684,0.010359368951193822,0.013303231353813182,0.010335125112461055,0.01362205983193981,0.009265006383187061,0.014948241561283823
lapatinib__0.04,0.002125939145985855,0.002524569306233514,0.002947059444462268,0.003820786713018993,0.0076812926622011725,0.004706109801636334,0.008259756920781505,0.004761045310303119,0.0041937678329399,0.003808181228826623,0.01150368442688218,0.007971679689568401,0.006876029901099401,0.006796717676784331,0.007191050839569879,0.01172377518047232,0.009196515694479119,0.009693139383958453,0.008650123449080935,0.01302239458741191,0.010117112741481641,0.010449384024862075,0.015748716885275894,0.015300335034009755,0.013218404343754656
ruxolitinib__0.04,0.0016697089044577338,0.0017315584766742515,0.0026387231964407486,0.004434270720781191,0.007023809150517473,0.006138627242216983,0.0038423825465345577,0.004846801403109834,0.0035611930495789952,0.004040894476375252,0.008445780837416322,0.004370115343685436,0.006895549255442171,0.006648102118819376,0.005066988145662947,0.01289308454827693,0.009894502413769836,0.0056474327177151095,0.009022453168278374,0.012288785895937184,0.009361260465888923,0.007902446363836219,0.012481956649916394,0.020381547931221485,0.014305995931768185
Cabozantinib maleate__0.04,0.002565169344218183,0.00220964714549482,0.002417333230211937,0.003656332565949378,0.004529785381028473,0.005759140189196329,0.006168206684128252,0.003758501688298697,0.005240906437480529,0.006015975670060647,0.006133934230878056,0.004732197824091144,0.005010572522632042,0.007562818158604084,0.0057880854611107365,0.00730387131228524,0.01144501067760395,0.009027911766465682,0.01108541381357869,0.009901329491700379,0.01099120058679641,0.007972676249912382,0.015253561239903173,0.0092433105976196,0.011390315787905753
Panobinostat__0.008,0.002254604095151561,0.0015472703764703737,0.003711828519303019,0.0040448073877954824,0.004291105277450836,0.0034291650018109295,0.005050352318033762,0.004655908880088353,0.004716674267492009,0.003931205619779049,0.006764254345259259,0.004947821367077008,0.005631213589285344,0.00457516289927707,0.0046166547094315565,0.010431956872402615,0.010545186783657708,0.006528819646941533,0.007027731004244831,0.011481230043089465,0.008958764502611877,0.01006362698023152,0.01371032071386076,0.006169912566350986,0.010561122677934229
